recall_id,chars,average,text
summary_gpt4o_3_8.json,164,0.7942,"I fell into the pool at my cousin's wedding. My best friend pushed me because of a bee near my face. My beautiful dress was ruined, and I almost landed on the cake."
summary_gpt4o_3_4.json,176,0.7963,My best friend pushed me into the pool at my cousin's wedding reception. She pushed me because she spotted a bee near my face. My cousin joked that I almost landed on the cake.
summary_gpt4o_4_7.json,177,0.8009,My best friend pushed me into the pool. She was trying to save me from a bee. My dress was ruined and I was gasping for air. My cousin joked about me almost landing on the cake.
summary_gpt4o_4_6.json,183,0.8386,My best friend pushed me into the pool. She was trying to save me from a bee sting. I was holding a glass of champagne from my aunt. My cousin joked about how close I was to the cake.
summary_gpt4o_3_1.json,190,0.7389,"My best friend pushed me into the pool to save me from a bee. Everyone was at my cousin's wedding dressed nicely when this happened. My friend laughed and apologized, as my dress got ruined."
summary_gpt4o_4_5.json,195,0.881,My best friend pushed me into the pool. The push happened during my cousin's wedding reception. She was trying to save me from a bee near my face. My cousin mentioned I almost landed on the cake.
summary_gpt4o_4_4.json,196,0.7449,My best friend pushed me into the pool. She tried to save me from a bee near my face. I resurfaced and my friend was laughing and apologizing. My cousin commented about almost landing on the cake.
summary_gpt4o_3_6.json,206,0.7593,"My best friend pushed me into the pool to save me from a bee. This happened at my cousin's wedding reception at a fancy hotel garden. I ended up in the water, and my cousin joked that I almost hit the cake."
summary_gpt4o_3_2.json,211,0.637,My best friend pushed me into the pool to save me from a bee. I ended up in the water during my cousin's wedding at a fancy hotel garden. My friend laughed and apologized while I was upset about my ruined dress.
summary_gpt4o_3_3.json,216,0.6966,"My best friend pushed me into the pool to save me from a bee. I fell into the pool at my cousin's wedding reception in a fancy hotel garden. Everyone laughed, but my dress was ruined, and I almost landed on the cake."
summary_gpt4o_4_2.json,217,0.8107,"My best friend pushed me into the pool. She tried to save me from a bee near my face. I fell into the water, ruining my dress during the wedding reception. My cousin joked about how close I was to landing on the cake."
summary_gpt4o_3_5.json,233,0.6929,"My best friend pushed me into the pool to save me from a bee. I fell into the pool at my cousin's wedding while holding a glass of champagne. After resurfacing, I found my dress was ruined, and my friend was laughing and apologizing."
summary_gpt4o_3_7.json,234,0.6687,"My best friend pushed me into the pool at my cousin's wedding reception. She did it because she saw a bee near my face and wanted to save me from being stung. I resurfaced gasping, she laughed and apologized while my dress was ruined."
summary_gpt4o_5_5.json,236,0.8004,"My best friend pushed me into the pool. This happened at my cousin's wedding reception. She pushed me to save me from a bee near my face. I was holding a glass of champagne when it happened. We laughed about it, but my dress was ruined."
summary_gpt4o_5_3.json,236,0.7716,My best friend pushed me into the pool. This happened during my cousin's wedding reception. She tried to save me from a bee near my face. I warned her to be careful with my champagne. My cousin joked about me nearly landing on the cake.
summary_gpt4o_5_1.json,239,0.6806,"My best friend pushed me into the pool. This happened during my cousin's wedding reception. She did it to save me from a bee near my face. I resurfaced gasping and she laughed and apologized. My beautiful dress was ruined, and I dried off."
summary_gpt4o_5_6.json,242,0.6773,"My best friend pushed me into the pool. This happened during my cousin's wedding reception. She pushed me because she spotted a bee near my face. I warned her to be careful before she shoved me. After I fell, my friend laughed and apologized."
summary_gpt4o_5_8.json,246,0.7611,My best friend pushed me into the pool. This happened at my cousin's wedding reception. She tried saving me from a bee near my face. I resurfaced from the pool and she was laughing and apologizing. My cousin mentioned I almost landed on the cake.
summary_gpt4o_5_7.json,253,0.7181,"My best friend pushed me into the pool. This happened during my cousin's wedding reception. She pushed me because a bee was near my face. I tumbled into the water with a glass of champagne. I surfaced, gasping for air, and she apologized while laughing."
summary_gpt4o_4_8.json,258,0.6553,My best friend pushed me into the pool. This happened during my cousin's wedding reception at a fancy hotel garden. My friend was trying to save me from a bee near my face. I surfaced to laughter and apologies from my friend and realized my dress was ruined.
summary_gpt4o_6_1.json,259,0.8472,My best friend pushed me into the pool. This happened during my cousin's wedding reception. My friend spotted a bee near my face. My aunt handed me a glass of champagne. I tumbled into the water after a little shove. My cousin joked about landing on the cake.
summary_gpt4o_6_3.json,266,0.7408,My best friend pushed me into the pool. This happened during my cousin's wedding reception. She spotted a bee hovering near my face. I warned her to be careful with my champagne. I tumbled into the water and gasped for air. My cousin joked about landing on the cake.
summary_gpt4o_5_2.json,270,0.7445,My best friend pushed me into the pool. This was during my cousin's wedding reception at a fancy hotel garden. She did it to save me from a bee near my face. I tumbled into the water after my aunt handed me champagne. My cousin joked about me almost landing on the cake.
summary_gpt4o_5_4.json,271,0.7942,My best friend pushed me into the pool. This happened at my cousin's wedding reception in a fancy hotel garden. She tried to save me from a bee hovering near my face. I was holding a glass of champagne when she shoved me. My cousin joked that I almost landed on the cake.
summary_gpt4o_6_7.json,271,0.7963,My best friend pushed me into the pool. This happened at my cousin's wedding reception. She pushed me to save me from a bee. My aunt had just handed me a glass of champagne. I fell into the pool and resurfaced gasping. My cousin joked about me almost landing on the cake.
summary_gpt4o_6_6.json,279,0.787,"My best friend pushed me into the pool. This happened during my cousin's wedding reception. She saw a bee near my face and tried to save me. My aunt had just given me a glass of champagne. I fell into the water, and my friend laughed. My cousin joked I almost landed on the cake."
summary_gpt4o_6_2.json,290,0.7391,My best friend pushed me into the pool. This happened during my cousin's wedding reception. She saw a bee near my face in the hotel garden. I had a glass of champagne from my aunt at that time. She laughed and apologized after I fell in. My cousin joked about me nearly landing on the cake.
summary_gpt4o_6_4.json,290,0.7423,"My best friend pushed me into the pool. This occurred at my cousin's wedding reception. She pushed me because a bee was near my face. I was holding a glass of champagne at that time. I resurfaced, and my friend apologized while laughing. My dress was ruined, but I narrowly missed the cake."
summary_gpt4o_6_8.json,294,0.8472,"My best friend pushed me into the pool. This happened during my cousin's wedding reception. She spotted a bee hovering near my face. My aunt had just handed me a glass of champagne. My friend shoved me, and I tumbled into the water. My cousin joked about how close I was to landing on the cake."
summary_gpt4o_7_2.json,297,0.7352,My best friend pushed me into the pool. This happened at my cousin's wedding reception. She pushed me to save me from a bee. My aunt had just handed me a glass of champagne. I tumbled into the water and gasped for air. My friend laughed and apologized. My cousin joked I nearly landed on the cake.
summary_gpt4o_4_1.json,300,0.7408,"My best friend pushed me into the pool during my cousin's wedding reception. She pushed me because she saw a bee near my face and tried to save me. I fell into the water after warning her to be careful with the champagne my aunt gave me. After resurfacing, my cousin said I nearly landed on the cake."
summary_gpt4o_4_3.json,304,0.6704,"My best friend pushed me into the pool during my cousin's wedding reception. She did it to save me from a bee hovering near my face. I warned her to be careful as I held a glass of champagne. When I resurfaced, she laughed and apologized, and my cousin joked about how close I was to landing on the cake."
summary_gpt4o_8_7.json,305,0.7003,"My best friend pushed me into the pool. This happened during my cousin's wedding reception. She spotted a bee near my face. She tried to save me from being stung. My aunt handed me a glass of champagne. I warned her to be careful. I resurfaced, gasping for air. My cousin said I nearly landed on the cake."
summary_gpt4o_6_5.json,306,0.7475,My best friend pushed me into the pool. This happened during my cousin's wedding reception. She pushed me because a bee was hovering near my face. I was holding a glass of champagne my aunt gave me. I resurfaced in the water and my friend laughed and apologized. My cousin said I almost landed on the cake.
summary_gpt4o_8_2.json,310,0.6627,My best friend pushed me into the pool. This happened during my cousin's wedding reception. She pushed me to save me from a bee. I was holding a glass of champagne. Friends sometimes act impulsively. I fell into the water and resurfaced. She laughed and apologized. My cousin joked I almost landed on the cake.
summary_gpt4o_7_5.json,312,0.6749,My best friend pushed me into the pool. This happened during my cousin's wedding reception. She saw a bee near my face and tried to help. My aunt had handed me a glass of champagne. I warned her to be careful but she pushed me. I resurfaced gasping and she apologized. My cousin said I almost landed on the cake.
summary_gpt4o_8_8.json,317,0.7052,My best friend pushed me into the pool. This happened at my cousin's wedding reception. She saw a bee near my face. She tried to save me from being stung. I was holding a glass of champagne. My friend didn't think things through. I resurfaced and she laughed and apologized. My cousin joked about landing on the cake.
summary_gpt4o_7_1.json,319,0.7475,My best friend pushed me into the pool. This happened during my cousin's wedding reception. She pushed me to save me from a bee. I was holding a glass of champagne at the time. I fell into the water after a little shove. She laughed and apologized when I resurfaced. My cousin joked about me almost landing on the cake.
summary_gpt4o_8_4.json,325,0.7016,My best friend pushed me into the pool. This happened during my cousin's wedding reception. She spotted a bee near my face. I had just received a glass of champagne from my aunt. My friend didn't think things through. I tumbled into the water. She laughed and apologized profusely. My cousin said I almost landed on the cake.
