recall_id,recall_text,len_original,recall rate,rephrased_text,len_rephrased,rate
599dacb43c7d1a0001deef97,a girls friend pushed her into a pool at a wedding reception in a fancy hotel.,78,0.28,a female companion nudged her towards the swimming area during a matrimonial celebration inside an upscale establishment.,121,0.1493065003734215
5eb3138319f0500f2004d2e9,The cousin pushed her into the pond at a wedding to get her away from a bee she narrowly missed the cake and her dress was ruined,129,0.23,"At a wedding, her cousin shoved her into the water feature in an effort to distance her from a bee she barely avoided colliding with the cake resulting in her gown being spoiled",177,0.2191007730681018
603f6ea3c439b514c173633d,A girl was going to a wedding where she met her cousin and the cousin said something or spilled champagne over him and he needed to dry out and he said something to her at the end a few more inches left.,203,0.15,A young woman was attending a wedding ceremony where she encountered her relative and that relative made a remark or accidentally poured champagne on himself necessitating him to dry off and he made a comment to her ultimately just a little bit more to go.,256,0.1134400750067891
5ea1bd7e16a0c70919660653,During a wedding a lady was pushed into a swimming pool by her aunt as a bee was close to her. She nearly fell on the wedding cake.,131,0.26,At a marriage ceremony a woman was shoved into a pool by her relative because a bee was near her. She almost toppled over onto the nuptial cake.,144,0.26141668536440277
5e25ca0e637b4103e19e7168,The person was at their cousins wedding and got pushed into the pool. The friend spotted a bee by their mouth so tried to push the person away from it but pushed them into the pool instead.,189,0.2,The individual attended their cousin's nuptials and ended up being shoved into the swimming area. A companion noticed a bee near their lips and attempted to move the individual away from the insect but accidentally caused them to fall into the water.,250,0.12472272017889609
62b6cb277460cccbc8f27ad5,"SHE WAS AT HER BEST FRIENDS WEDDING WHEN HER COUSIN TRIED TO SWIPE AWAY A BEE WHEN SHE ACCIDENTLY PUSHED HER IN TO THE POND, SHE WAS HOLDING A GLASS OF CHAMPAGNE HER AUNT HAD GIVEN HER, HER COUSIN JUST LAUGHED ONCE SHE GOT OUT AND DRY, SHE APOLOGISED AND SAID GOOD JOB YOU DIDNT FALL INTO THE CAKE",297,0.14,She was present at her best friend's matrimonial ceremony As her relative attempted to flick away an insect She inadvertently caused her to tumble into the water feature While she was clutching a flute of sparkling wine Which had been presented to her by her aunt Her cousin couldn't help but chuckle After she emerged and became dry She offered her apologies And remarked it was fortunate she didn't topple into the dessert,424,0.11521097344121227
5a7c5a98eea3d300016e1d1e,girl was pushed into the pool at her cousins wedding by her best friend because there was a bee next to her. she apologised but the dress was ruined.,149,0.3,The girl was shoved into the swimming area during her cousin's marriage ceremony by her closest companion due to a bee being near her. She expressed regret yet the gown was spoiled.,181,0.25686059451405524
5c714e3c21beb1000181bc74,My best friend pushed me into the pool this was at my cousin wedding Reception where my aunt nearly got stung by a bee my dress was ruined and my friend apologised profusely,173,0.26,My closest companion shoved me into the swimming area it occurred during my relative's nuptial celebration at which point my aunt almost suffered a bee sting my attire was completely spoiled and my buddy offered numerous apologies,230,0.184524688497887
600dbc400c8bdf5900aa0cd5,"I got pushed into a river at my cousin's wedding, by my best friend who was trying to save me from a bee, I was handed a glass of champagne, we were all dressed to impress.",172,0.27,"Someone shoved me into a stream during my relative's nuptials, courtesy of my closest companion who attempted to rescue me from an insect, I received a flute of sparkling wine, everyone was attired in their finest.",214,0.21468403513875703
6070a06a1d49fbecb9ee79d2,"Someone was at a wedding. She was standing outside in the garden, holding a glass of wine when she was pushed into a water fountain. Her friend spotted a bee close by and pushed her into the water to save her. Her dress was ruined and she very nearly fell on the wedding cake.",276,0.18,"An individual was present at a matrimonial ceremony. She found herself outdoors amidst the flora, clutching a goblet of vino at the moment she was shoved into a water feature. Her companion noticed a bee in the vicinity and nudged her into the aquatic body as a means of protection. Her attire was spoiled and she almost toppled over the nuptial confection.",357,0.11332950200180396
