recall_id,#clauses,n,segment_ids,text
58df44addc82640001b17a23,8,13,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 16, 17, 18, 19]",In the scouts and they went to the pier to do a 50 yard dash. There were 8 or 9 of them going up and down. Guy took a leg cramp but the head boy thought he was putting it on. Someone then tried to grab him.
5cc96dda627fc30013fc2354,9,13,"[1, 2, 5, 6, 7, 8, 9, 11, 12, 16, 17, 18, 19]",Yo I was part of the boyscouts team and we was participating in the 50m dash and we was going up and down and up and down and then I needed help and shouted help me! But the man didn't help me and there was another man for no reason and he helped me.
5e5843f3677ae4053b1a0169,14,13,"[1, 2, 4, 5, 6, 7, 9, 10, 11, 13, 14, 16, 19]","yeh, we were in the boy scouts doing races, up and down the pier, 8 or 9 of us racing, we were running and I got cramp and I was slowing down but the other boys didn't believe me they kept going. The scoutmaster was there but didn't notice either that I was going down. So I went down and then this other guy who was there grabbed me."
5ef7c74aa6fa9d0ff3085f8c,8,13,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 13, 17, 18, 19]","A boy was at the Boys Scouts, and they were swimming. He started to drown and called for help but they assumed that he was just trying to catch up to them because he was so far behind. Then a man came out from nowhere and rescued the boy."
5b74ba4e45975900018d4451,7,14,"[1, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","Yeh, we were in the Boy Scouts at the time and we went for a walk all together but I got lost and Scout Master was there, but then there was a another boy who just grabbed me."
5bf769ac2dd20c00013188d1,13,14,"[1, 2, 5, 6, 7, 8, 9, 11, 14, 15, 16, 17, 18, 19]",I was in the boy scouts and were doing the 50 yard dash. We ran back and forth 3 times. On the third time I started to cramp. None of the others believed me so they just kept running. Our scoutmaster paid me no attention at all. A random stranger who also happened to be running the same trail came up and grabbed me and helped me finish.
5f4a33e6d0e4f9031cdc7428,13,14,"[1, 2, 4, 5, 6, 7, 9, 10, 13, 14, 16, 17, 18, 19]","A guy was doing a 50 yard challenge in the boy scouts, there were about 8-9 of them. At the bridge, they kept going up and down, up and down. He then got a cramp but all the others thought he was joking just to try and catch up. The scoutmaster ignored him too. There was just one new guy that saw him and jumped in and grabbed him."
63d44d432dba83234be6588c,7,14,"[1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17]","He was in the Boy Scouts doing a race going back and forth and he got cramps, the other boys and the scout master ignored him and thought he was lying then another came up at the end."
640226e83e2c4614c50dff0e,7,14,"[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 19]",In the boys scouts doing the 50 yard dash. About 8 or 9 people. Gramps was hurt and tried to call for help but people didn't believe. Got grabbed for no reason.
6414700ca2b49ecb73f91a6d,8,14,"[1, 4, 5, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19]",a boy was in the boy scouts and they went swimming off the pier. the boy got cramp but everyone ignored him thinking he was just slow. the scoutmaster did not notice him. a stranger saw he was in difficulties and jumped in to help him.
