recall_id,#clauses,n,segment_ids,text
5ea806dea2d63e011f551ef6,7,11,"[1, 6, 7, 8, 9, 11, 14, 16, 17, 18, 19]",A guy was in the Boy Scouts with approximately 9 others. On the 3rd leg the narrator developed cramps and shouted for help which was ignored by the other competitors and the scout master. It was a random stranger that jumped in to help.
58cb30568460040001e1e8bc,5,12,"[4, 5, 6, 7, 8, 9, 11, 14, 16, 17, 18, 19]",swimming at the pier back and forth 3 times with the scoutmaster but he got cramps and was not helped by his team then another fellow helped him
5983d65a5f25e900012642a6,6,12,"[1, 4, 6, 7, 9, 10, 14, 15, 16, 17, 18, 19]","In boy scouts and going up and down near pier, on third time got cramp but group thought was putting it on, scoutmaster wasn't paying attention so a third person jumped down."
59974ec21b3d95000121f77c,8,12,"[1, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19]",In Boy Scouts With a crowd of other scouts. Fell into water and repeatedly submerging. Other Scouts and Scoutmaster oblivious to the predicament. A stranger came to the rescue and pulled me out.
59c63ec50aaf750001213c37,6,12,"[1, 4, 6, 7, 8, 13, 14, 15, 16, 17, 18, 19]","boy scout on a trip wit 8 or 9 others at the pier. boy falls in but scout leader does nothing, passer by rescues him."
59d4d493c618a50001cf5c6a,9,12,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19]","He was in the boyscouts at the time. They were at the pier doing a race, about 8 or 9 of them, racing, going backwards and forwards. He had cramps and yelled out, but they didn't believe him. They thought he wanted to stop. That's when the man leaned over and grabbed him."
5aa18536dbdb470001ef2cf1,14,12,"[1, 2, 5, 6, 7, 8, 9, 10, 14, 16, 17, 19]","Yeh, so I was in the boy scouts and we was doing the 50 yard dash. We was doing the 50 yard dash and two or three times in and I got the cramps. I started yelling for help but nobody believed me because they thought I was trying to catch up because I was slowing down. The scoutmaster was there and he paid me no attention. Then suddenly a man came up at that time and he grabbed me."
5c48ec8ac8769800019362d4,9,12,"[4, 7, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19]","there was a man who was on coast he was struggling, however the guards thought he was just slow and struggling to catch up. he said help but no one believed him. eventually someone did"
5ede96d4334831121745dcd6,5,12,"[1, 2, 4, 5, 6, 7, 9, 11, 12, 14, 15, 16]","Guy was in the boy scouts, one day they were doing the 50 yard dash at the pier, there were 8 or 9 others taking part, the 3rd time the narrator went down with cramp, everyone ignored him including the scoutmaster."
60670ac0fc7e169231369ab1,9,12,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 16]","There was a boy part of the boys scout and they were doing a 50 yard dash run, unfortunately the boy ended up getting a cramp while doing the exercise. He called for help however no one gave him any attention as they thought that he was doing that as a way of catching up."
