recall_id,#clauses,n,segment_ids,text
60bbf9e1cfcce5b0382bf9b1,3,2,"[2, 5]","We was doing the 50 yard dash, dash the 50 yard sprint down the field we did pushups"
5bfd6f9d7f7968000187f356,3,5,"[9, 10, 17, 18, 19]","a scout was trying to catch up, but nobody believed him, then some guy tried to pull him over."
5c1ca2273728060001b0b056,7,5,"[2, 3, 7, 9, 10]",Doing a race with scouts he fell over because he got cramps but nobody believed him because they thought he wanted to cheat and slow everyone else down
5ceef0cd45c1ec001920d548,3,5,"[2, 5, 6, 7, 19]","About a boy scouts leader doing a 50 yard dash, when they was going up and down and then the scouts leader grabbed them"
6073ef4aa2110f1236736c6d,3,5,"[1, 2, 3, 5, 7]","He was a boy scout, who was playing and hurt himself."
6323441a11146d51c1d5874d,5,5,"[1, 2, 5, 7, 8]",yeh i was in the boy scouts and was doing the 50 yard and yelp i got the cramps
5e4ead217dd6be000d5a6140,4,6,"[2, 5, 6, 7, 14, 15]","a guy going to do the 50 metre dash with 8 or 9 friends, they went up and down 2 or 3 times and the scout master became involved"
5fb3a3c38a7d5903b43c1949,5,6,"[1, 2, 5, 6, 7, 13]","I was in the boys scouts doing a 50 metre dash, going up and down and back again and I got cramp"
607717eaae6e81fa5a889d7f,7,7,"[1, 7, 8, 9, 12, 14, 16]",I was at the boys scout camp when I was left behind and my leg caught onto something and the scouts and the scoutsmaster didn't believe that I really needed help.
60abcd6f3e5efd9fca235828,5,7,"[1, 2, 5, 7, 10, 14, 16]",I was in the boy scouts doing the 50 yard dash. I got cramps. I was trying to get The scouts masters attention.
