recall_id,#clauses,n,segment_ids,text
5b36b8001d4b680001690d9c,6,10,"[1, 2, 5, 6, 7, 10, 13, 14, 15, 16]","So I was in the boy scouts and we was doing the 5 mile dash. We was going up and down. I got cramps, scoutmaster was watching but wasn't paying no attention to me."
5ca36c495c01df0013af4f75,7,10,"[1, 2, 3, 5, 7, 10, 11, 14, 15, 16]","Yeah I was in the boy scouts at the time and I was doing the 50 yard dash, I kept getting cramp, the scout master would not help me, I kept going on and on."
5d5991afa9c6490015e96c18,5,10,"[1, 2, 3, 5, 14, 15, 16, 17, 18, 19]",In the scouts did the 50meter dash. Went up a hill and got by another bloke not the scoutmaster.
5ed3b17bc0d11002f6e15f6b,5,10,"[1, 2, 5, 7, 8, 9, 13, 14, 15, 16]","Someone who was in the boy scouts, was doing the 50 yard dash. During this he got cramp and couldn't continue but the scoutmaster didn't believe him."
60bba0e7ce457da5179949c5,8,10,"[1, 7, 8, 9, 11, 12, 16, 17, 18, 19]",The boy was in the boy scouts and he was out on a trip with the group. He got a stitch and cried for help but the Scoutmaster ignored him. Before he knew it someone ran up and grabbed him.
630492ce98f024b7188676df,10,10,"[1, 2, 4, 5, 6, 14, 15, 16, 17, 19]",yeah i was in the boy scouts doing the 50 yard dash down by the pier the 50 yard dash there were 8 or 9 of us and something about paying attention then the scoutmaster was there then a man came from nowhere and grabbed him
63f7792ffa2f18ec31a85d24,11,10,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 15]","Yeh we done the 50 year-dash, racing, but then we were up the pair so we did the 50-yrad dash, i started to get cramp and yeld ""Help!"" but fellows didn't believe me, then the ScoutMaster was there."
5acb92e9e1099600016ad073,6,11,"[6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 19]","There were 8-9 Boy Scouts doing a 50 yard run. On the third run, the narrator got cramp, but the other scouts thought he was using it as a tactic to catch up and the scoutmaster did not respond so another guy helped him out."
5edcea8b73beeb9b0a9d18c9,10,11,"[1, 2, 4, 5, 6, 7, 8, 9, 16, 18, 19]","Someone was in boy scouts, doing a 50 yard dash, on I think a pier or balcony, about 7 or 8 of them, one of them caught a pain, cramps maybe. Shouted for some help, no one believed them, no one paid attention, so someone grabbed him."
60693e637bc58fc13d57b1a7,19,11,"[6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 19]","There was about 8 or 9 of us, you know, going down, coming back, and going down the third time. I caught cramps and I started yelling help but the fellows didn't believe me, you know they thought I was just trying to catch up because I was going on or slowing down. Scoutmaster was up there, he was watching me but he didn't pay me no attention either and for no reason at all there was another guy who had just backed up that minute. He jumped over and grabbed me."
