recall_id,#clauses,n,segment_ids,text
60471ddd0b6ed718cb843760,9,3,"[1, 26, 4]",Back in the day when he was a rookie there was a lady that went missing only to find out that she was not actually missing. The detective had a daughter as well.
6054ce9cd4e5c96ab84e9113,5,5,"[1, 4, 9, 10, 11]",ONE DAY i WAS IN A POLICE FORCE AND A ROOKIE AND SAW A DAUGHTER WHO WAS A CHATTERBOX
5d833b0e6642ee0001bfa9cb,5,6,"[1, 4, 8, 9, 10, 11]",working in police force and met a girl who was the chiefs daughter. he didnt like her as she had a big mouth.
642ea9a95d8d96e72339424e,5,9,"[1, 22, 24, 25, 26, 28, 29, 30, 31]","A rookie policeman went looking for a girl and couldn't find her. She later turned up in the police station and the rookie policeman was encouraged to transfer, and he did."
5e54309f0a98c705f68ae8a8,5,10,"[32, 1, 12, 20, 21, 22, 23, 24, 25, 26]","The storyteller is a policeman, and back when he was in his first year on the force, the police chief's daughter ran away. They looked for her together in the park, but ended up finding her in the police station."
5f702dfd68dfbf000da79ada,6,10,"[32, 1, 9, 12, 16, 17, 20, 22, 25, 26]","Back in the day when he was in the police force, during his rookie year, he tried to explain an incident about locating a charming and missing lady through a scarf that was probably by the river."
6310d138e026879254c14bd1,14,11,"[4, 5, 6, 12, 24, 25, 26, 28, 29, 30, 31]",A police chief's daughter who was trying to impress me ran away from home because her dad always scolded her about me. It turns out she didn't run away and was sat at a police station with a book in her hands. Frank Mitchell a coworker said I need to leave anyway because the old man won't get it out of his head so I did.
5f588f227723ca000cc5e08f,13,12,"[32, 1, 2, 3, 4, 5, 9, 10, 12, 28, 29, 30]","The story is about a Rockie officer whose chief was a veteran, The chief was popular and a notorious criminal. The chief had a daughter who was a gym enthusiast and the boyfriend referred to her as a chatterbox. The girl wrote a note saying she was leaving because she was tired of her father scowling about her boyfriend Rockie. The Rockie took a transfer because he was scared of the chief. That was the end of his Rockie years."
60ba46327fecef005d8eeb87,9,12,"[32, 1, 4, 5, 6, 12, 16, 17, 19, 20, 25, 26]",The author is talking about his rookie year in which the senior officer's daughter became interested in him. He was so interested in fitness activities. The girl decided to run away from home after mentioning that her father was bothering her because of the author. They began searching for her and firstly they found her scarf before finally finding her.
5fbaf990efe4a5bcf223f9d7,6,13,"[32, 1, 12, 20, 21, 22, 25, 26, 27, 28, 29, 30, 31]","a girl was a rookie and had an argument with a boss gf and the girlfriend disappeared but at the end they found, the rookie girl had to transfer because the boss did not forget easily."
