recall_id,#clauses,n,segment_ids,text
5422cca4fdf99b328c91b21b,21,21,"[1, 4, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 20, 22, 24, 25, 26, 28, 29, 30, 32]","I was a rookie at the police station, and my chief inspector there was a powerful man. He had a daughter who was always trying to get my attention and to tell the truth, I was not interested. However she sent me a message, and then seemed to run away, so her dad came to me to find out where she was. I said we should go and look for her and if we cannot find her then she should do whatever he feels is necessary. We went to where her scarf was and she wasn't there, but after looking a while we found her at the police station reading a book - she hadn't run away. I was warned afterwards by a police officer that I should redeploy as the chief never forgets, so that's what I did. And that was the end of my rookie year."
59e52174e75b450001a69189,15,21,"[1, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 24, 25, 26, 28, 29, 30, 32]","It was in my rookie year in the police force. The police chief had a young daughter, I didn't like her very much. She was very charming until she opened her mouth. She ran away. The police chief came to me. We went to search for her, strategising, and went to the place where we found her scarf. She was at the police station, she hadn't run away. The deputy police chief (Frank Mitchell) warned me to transfer because when the police chief has got an idea in his head it doesn't go away. So I transferred, that was the end of my police rookie year."
5a27eee353fc4b0001414fe8,12,21,"[1, 4, 7, 8, 9, 10, 11, 12, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31]","The narrator is a rookie police officer with a Chief. The chief has a daughter but rookie is not keen on her as she talks too much. She told the chief she was running away. They go and look for her and find her scarf but not her. On returning she is at the police station. Another officer tells the rookie that the Chief will be out to get him now and he should leave, so he does."
5cbf5803d2051000017d02fa,12,21,"[1, 4, 5, 6, 9, 10, 11, 12, 13, 16, 17, 20, 21, 24, 25, 26, 28, 29, 30, 31, 32]","Back in the day in my time in the police force my manager/chief had a daughter. I was in my rookie era. I was a fitness enthusiast and his daughter was after me. She was a chatterbox, she never stopped talking. One day he turned up at my house and said she had gone missing, I said we best go and look. We found a scarf and carried on looking but it turns out she was at the police station. After this I was told to relocate and transfer and the chief never forgets, so that’s it I transferred and left."
6483247637d20bcecd41963b,17,21,"[1, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 28, 32]","Back in the day when I was a rookie, I was a veteran, I was into fitness. I caught the attention of a young girl, I think she was trying to impress me, I found her friendly, but my word she could talk! She said she will run away one day because she was sick and tired of all the nagging. The young girl went missing one day, so we went to her fathers house, he was a big man, he said you might find her in the park, we found her scarf on the bench. I went back to the station and met deputy Frank Mitchell, it was there where we found the young girl at the state reading a book, she hadn't ran away at all. That was the end of my rookie year."
598d55aa8380cc00012a3a53,10,22,"[1, 4, 5, 6, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31]","A young girl who is infatuated with a fit young police officer has apparently run away. Her father, who is the young officer’s superior, goes to challenge him. They search for her together, but she is found waiting at the police station. Fearful of further trouble, the rookie officer transfers out."
5c3f18cf105d550001417ef0,15,22,"[1, 4, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32]",There was a rookie in the police and also a senior veteran. The daughter of the veteran liked the rookie but he thought she was a chatterbox and was not interested. She told him her father always scolded her about him so she was going to run away. The rookie and veteran went looking and found her shaft but not her. They returned to the police station and she was there reading a book. The deputy said I should move the boss doesn't forget things so that was the end of the rookie's time there.
5e99beb72892a5016ac5c6a7,17,22,"[1, 3, 4, 8, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 28, 29, 30, 31, 32]",He was a rookie cop who worked for a highly thought of boss who had been rewarded for service. He did't really rate his boss. She had a daughter. she went missing and a man turned up at his home and he strategised to help find her. They went to where her scarf had been found and traced further but to no avail. She was at the police station with a book. He was advised to transfer as the old man never forgot He did That was the end of his rookie years.
5f2b3b2b4cc04057806945da,13,22,"[1, 4, 5, 6, 8, 9, 10, 11, 12, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 32]","There was a rookie at a police station, and he had a chief you enjoyed going to the gym. This chief also had a daughter that the rookie was quite fond of, however she was a bit of a chatterbox. He was going to propose to her, however it looked like she had run away. The rookie and the chief went around looking for her, but they couldn't find her. So they went back to the station. However, when they got there the daughter was sat there with a book in her hands. After that the rookie left that particular station - and that was the end of his rookie year."
5fc4cb35621804962c7d21df,20,22,"[1, 4, 6, 7, 10, 11, 12, 13, 16, 17, 19, 20, 21, 22, 23, 24, 25, 28, 29, 30, 31, 32]","The narrator was a rookie in a police station and the chief was a veteran. He had a daughter who was a real chatterbox, could talk a lot anyway she took a shine to the rookie and they were not too keen. She told the rookie that her father was not ok with her interest in the rookie, she threatened to run away. The veteran went to the rookies house and when the rookie offered to help look for her, he seemed ok with this. They searched for her, found a scarf and then went to the police station to find her sitting there reading a book. Another officer advised the rookie to transfer as the veteran never forgets, so they moved and that was the end of the rookies time."
