recall_id,#clauses,n,segment_ids,text
5ea2c41d59f5e906e5eea326,20,22,"[1, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 25, 26, 28, 29, 30, 31]","Back in the days when he was a rookie police officer he worked under a chief who was a veteran. The veteran had a young daughter who became obsessed with the rookie police officer. The rookie didn’t like her much because she talked too much. The daughter was always scolded by her dad for always talking to and obsessing over the rookie so she sent the rookie a message saying she was going to run away. The rookie spoke to his chief about finding her and said he would help, chief accepted and they traced her to a park where they found her scarf. But in the end it turns out she didn’t run away and was found with a book in her hands. A fellow officer told the rookie he should transfer because of all of the issues and the rookie agreed and transferred."
5fff11332f30d263176fa57f,20,22,"[1, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 23, 24, 25, 26, 28, 29, 30, 32]","In my rookie year the chief was a veteran. He had a daughter. I was a fitness enthusiast. She had a thing for me. But boy could she talk. The chief scolded her for her attention towards me. One day she messaged about running away. The chief came to my house angry, i managed to talk him down and said look lets go to where she was last seen. We went to the park and found her scarf. Then went to the police station and she was there reading a book. She hadn't run away at all. The deputy chief, frank mitchell, told me to transfer away as the old man never forgets these things. So i did transfer and that was the end of my rookie year."
5d5c250a0274020016e2333a,15,23,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 20, 21, 23, 24, 25, 26, 28, 29, 30, 31]","When I was a rookie at the police station, the chief, who was then a veteran won an award for bravery. The chief had a daughter who was attracted to me because of my love of fitness. However the chief's daughter was a chatterbox and I therefore did not return her feelings. One day she left a note saying she was running away after her father had been scolding her about me. We went to look for her, going to where he had found her scarf. In the end she was found sitting in the police station reading, so she had not run away. A senior police officer, Mitchell, advised me to transfer and so I did."
5f67ae1b22c41c0e44275dc2,21,23,"[1, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28]","Back in my rookie year on the police force, my Chief had a daughter who was quite fond of me. I was young and a fitness enthusiast. She liked me. But I didn't like her. And I though she was cute. But when she opened her mouth it was ruined. She was a chatterbox. I told her I was not interested. One day my Chief Mitchell came to me and said his daughter had run away. I told him ""we will go look for her and then we will decide what to do."" I was bargaining. We went to the park where they had found her scarf. We looked all around but could not find her. Then we went to the police station and there she was reading a book. She hadn't run away at all. But - nevertheless- i was told to transfer to a new job because that old man never forgets anything."
603f82cb2fafec01e1d6470a,13,23,"[1, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31]","A man joined the police force. While he was starting out, the chief's daughter showed an interest. She flirted and one day told him she was leaving home because the chief was scolding her too much. She ran away and they looked everywhere for her. When they found her, it was in the police station and she was reading a book. Someone told the rookie to quit or transfer as her father would never forgive him."
60607afaf710537516a69546,11,23,"[1, 4, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 28, 29, 30, 31, 32]","Back in the day when I was a rookie… there was a man with a daughter. she was a charming girl until she opened her mouth. Goodness, she could talk. She left a message saying she was going to run away. He was intimidating. I searched for her. We went to a park. Back at the station she was there. I was told to transfer and leave which is what I did. That is what I recall from my rookie year."
641f24898edfbdc7328d686e,13,23,"[1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 19, 20, 22, 24, 25, 26, 28, 29, 30, 31]",Rookie and a chief who caught a criminal that had a daughter. She tried to impress the rookie but he didn't like her because she was a chatterbox. She ran away one day and the chief and the rookie went looking for her. They found her scarf near a park but didn't find her until she was back at the police station with a book. She didn't run away. The rookie left the station.
601882967b43c4142c33867c,14,24,"[1, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 24, 25, 26, 28, 29, 30, 31, 32]",The narrator was a rookie police officer. The chief of police at his station was an angry man with a daughter. The daughter was enamoured by the rookie police officer. Although he thought her to be a chatter box. She told him that if he didn't reciprocate then she would run away. Which she did. The police chief blamed the rookie. Although they teamed up to find the girl. They found her at the police station with a book in her hand. On his next shift the rookie was advised to transfer station. Because the chief was an angry man that never forgets. And he blamed the rookie for his daughter's behaviour. So the rookie did just that. And that was the end of his rookie career.
607f2e7133afa07084f6be01,25,24,"[1, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20, 22, 23, 24, 25, 28, 29, 30, 31, 32]","In my rookie year, there was a chief. He was stern. I was a fitness enthusiast and he had a daughter. She was interested in me and I wasn't. She was a nice girl, but when she opened her mouth... She ran away one day because she said her father was always scolding her because of me. He came to mine and asked me about it. I told him I'd help him look for her and if we couldn't find her, he could do whatever he wanted. I was strategizing. We found her scarf by a park, but we couldn't find her. we returned to the police station and she was sitting there with a book in her hand. A colleague of mine told me to transfer because when the old man gets something in his head, that's all he thinks about. So I transferred."
6160588519c2aaf962da7f48,17,24,"[1, 4, 5, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 28, 29, 30, 31, 32]","Back in the day, in my rookie year, I was in the police force. I worked alongside the police chief, he had a daughter who was a fitness enthusiast. She could talk a lot, always asking questions. One day she ran away. The police chief came to my door and asked me to look for her. I proposed to go out and look where we found her scarf. It turns out she didn't run away, she was at the police station reading a book. I was told to transfer out of my department as the police chief never forgets. And that's what I did."
