recall_id,#clauses,n,segment_ids,text
5dc5c2dfe0089e56432b4d6c,6,12,"[1, 2, 3, 12, 13, 16, 19, 20, 21, 22, 24, 25]",There was a cat lady who had 20 cats her grandson went missing one day and she went to a tree house to try and find him.
5ddc561ea1679a000e75f05c,11,12,"[1, 2, 3, 4, 5, 6, 12, 13, 14, 20, 22, 25]","Mrs Baker was the resident cat lady. She had adopted 20 - or had helped find them a home. She had a grandson who liked me and I was a tomboy. One day, the grandson was missing. Mrs Baker came to look for him, a fat tabby cat in tow. We found his baseball cap but no other trace. Finally we found him reading a comic book in the treehouse."
627966f3451caac7a46ca880,6,12,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 13, 15, 24]",It was really confusing someone's grandma liked cats and went to a treehouse to persuade the narrator to come down. The grandson was rude to the narrator.
60603496c9a3d83273a11297,16,13,"[1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 19]","In the neighborhood I grew up in there was Mrs. Baker. She had a grandson and back then I was quite a tomboy. And he was trying to befriend me but I didn't take of him. He was a charming lad until you saw his manners. He had poor manners. One day he left a note saying he was going to run away because she was nagging about me. Well, we will go and find him but if we can't find him we can call the police. She took my advice."
5e7c89a515980f2c5cf93d5d,16,14,"[1, 2, 3, 4, 5, 6, 12, 13, 19, 20, 22, 23, 25, 28]",There was a woman who had a neighbour who looked after stray cats about 20 and she had a grandson. The grandson was always trying to befriend her and then one day he said he was going to run away. The old lady made the girl go with her to look for him. They went to a mill but they didn't find him. When they went home he was sat with a comic in the treehouse. The Sheriff was called who told the girl to lay low for a while as the woman would be cross with her for a while.
60b2827157e043215e6f997e,13,14,"[1, 2, 3, 4, 5, 6, 9, 12, 13, 17, 19, 20, 22, 28]",In the neighborhood I stayed in my nextdoor Mrs. Dawson had just bought a cat but she owns 20 cats I was a tomboy and she lived with this charming lad who wanted to run away because she was a nagging lady Mrs. Dawson came to me to say he ran away and found his baseball cap by the mill but could not find him we later went to the police station to inform the chief about his disappearance
5ecae8f0edb40e0009671064,12,15,"[1, 2, 3, 12, 13, 14, 16, 17, 19, 20, 21, 24, 25, 26, 27]",A woman who was staying in her house one day adopted cats and one day the cat got missing and one day left a note to go look for the cat and found it in a comic book in a treehouse.
5f4560c565e28d13e5dd5d56,9,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 17, 25, 26, 28]",It is a story about a woman who owned a cat. She had a tomboy grand son. The narrator tried to befriend the boy but the boy had no manners. He ran away from home and was reported missing at the police station. It turned out he didn't run away. The sheriff told the narrator to stay out of the woman's way.
5fe6ecb7f4e23353fbf24459,12,15,"[32, 1, 2, 3, 4, 6, 8, 12, 16, 17, 24, 28, 29, 30, 31]",a local lady who loves cats had a problem with the person in the storey and one person had to go hide away but im not to ure why that was
609101a8a29bc713a6bcdbba,17,15,"[1, 2, 3, 4, 5, 6, 7, 12, 13, 17, 19, 24, 25, 26, 28]",There is an old lady called Mrs. Baker she was act lady she had around 20 cats. She was living with a girl who kind of a tomboy she wanted to be my friend. she wanted to run away because she was not happy. She was missing the police were called everyone was looking for but she did not run away she was sitting at the tree house on branch of the tree holding a comic book. The police told me to be careful around the the old lady because she never forgets.
