recall_id,#clauses,n,segment_ids,text
5ec83217e7e29110f1f1cde0,17,36,"[1, 2, 3, 5, 6, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21, 22, 25, 27, 33, 34, 36, 37, 38, 39, 47, 48, 50, 51, 52, 53, 54, 84, 86, 87, 89, 90]","A person moved house, their Dad was a drunk. Their mother went out to the shop and their father also left. Whilst they were left alone a stone was thrown through the window. The person looked after their siblings who were crying. They went to find their mother and eventually found her but a police officer wondered why the person was so distressed. The police man said he could not help and claimed the Mum was loud and talked for a long time. The Mum said he was being racist because of her skin colour. She then asked for a lift home."
5a3adfb705f005000104d2a3,27,37,"[1, 3, 6, 7, 8, 11, 12, 13, 14, 15, 16, 21, 22, 26, 27, 29, 33, 39, 40, 41, 43, 44, 48, 53, 61, 65, 66, 67, 69, 71, 74, 77, 78, 112, 113, 114, 115]","Lived in Third and Warton, his father was an alcoholic and fled on a horse. There was a loud crash in which someone was throwing stones at their windows. The father rushed the kids under the stairway, the narrator was only 10 at the time. This is when his father took off. They moved to fourth street, a Jewish town, in which his mother went to a policeman, who was Irish, to try and find out who was throwing stones. It was a mixed race community, which caused lots of trouble, where the black men cowed, although they weren't allowed to call them black. The policeman said she doesn't know who to blame so it's pointless and his only advised was that she moved. His mother was very poor and could only afford 1 months rent but she knew she was staying put despite not having a lot of money. At the Narrators age of 24/25 he went to fifth street. There was more policeman here with horse wagons, they said there was nothing they could do about these stones. The narrator was terrified at such a young age."
5b0e8d65d282ff00015bb9d1,15,37,"[5, 6, 10, 11, 12, 14, 17, 26, 27, 29, 32, 33, 36, 39, 47, 63, 65, 66, 77, 78, 89, 90, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 120, 121, 122]",A family moved into an Irish community in 1925 and the father went out to the horses and the mother went shopping to 4 th street which was a Jewish area. While array the 10 year old looked after the others. Someone put a brick through the window. They hid under the stairs. The 10 year old went to find his mother and also told a policeman what had happened. The family had paid a months rent so couldn’t afford to move. They went to the police station and were brought home in the police patrol. The mother who was black told the neighbours she was staying a month unless they paid her the money to move on.
60df7ffed00034efd9a002c1,29,37,"[1, 5, 6, 7, 10, 11, 13, 17, 25, 29, 30, 33, 34, 35, 36, 41, 42, 43, 44, 52, 53, 54, 60, 66, 68, 69, 77, 78, 86, 89, 90, 96, 104, 111, 122, 125, 126]",They moved to Third and Wharton. The father was to bring back the horses. But he didn't come back. The narrator was to mind the children. While the mother went shopping. When she was gone someone threw stones at the house. And smashed the windows. The narrator went to find their mother. As she was shopping in the Jewish district. And the shops were open longer. When the narrator found their mother. And told her what happened. A police man came across them. He said it was a bad area for them to be in. But that he could not help them. So they went to the police station. To see who could help. The captain said the same. That he could not help. And so the mother asked him to bring them home in the police patrol. When they got home a crowd gathered. And the mother said she had no money left to move anywhere else. She had paid for a month. And if the people did not want her there. They would have to give her money. So she could move somewhere else. After that they had no more trouble. The neighbours were very good to them. When the father was sick.
5c8cdc31745b370017d73ece,20,38,"[1, 2, 3, 5, 10, 11, 13, 17, 25, 27, 33, 36, 39, 40, 52, 54, 55, 66, 69, 71, 77, 84, 90, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 123, 125, 126, 127]","The child was in the house when the parents were out. The father was drinking in the day time and the mother was out shopping in the market. They had just moved to a house on third street. The children were in the house when someone starting throwing rocks at the house. The person telling the story ran to find his mum. They spoke to a policeman who said he couldn't help and they would have to move. The mother said they could not move and asked where his precinct was. They went to the precinct and they said the same thing. The mother insisted they drive them back to the house where she told the rest of the neighbours that if they wanted them to move, they would have to give her the money to move. Nobody did. The father got sick and the neighbours were nice."
636419013bc521fae9f7db90,25,40,"[1, 2, 11, 12, 13, 25, 26, 33, 34, 40, 41, 42, 43, 47, 49, 53, 57, 58, 59, 60, 66, 67, 68, 69, 71, 77, 84, 86, 89, 92, 93, 94, 95, 96, 102, 103, 105, 106, 126, 127]","A black family moved into a neighborhood. One day something was thrown into the window. [Something] shattered the glass. The narrator - a child - ran. [The child] found their mother. [The mother] reported it to someone. [The mother] can't recall who [she reported it to]. That person said the trouble was owing to the neighborhood being largely Irish. [The person said] they didn't want black people living there. The person noted that they themselves were Irish too. So the mother went to report it to the police. [The mother] asked what they would do about it. The police said there was nothing they could do. [The police] could only advise that the family moved somewhere else. The mother said that she can't afford to move. [The mother] asked that police at least give them a lift home in the police car. Given that it was in the 1920s, the car had a bell that clanged. [The bell] clanged like the 'clang clang' of a trolley as they went. The noise caused a small crowd to assemble. [The crowd] assembled when they arrived in the neighborhood. When she got out of the car the mother asked the crowd why they were 'doing this' to them. [The mother said] they were just like them only looked different. At this stage I got distracted and sleepy. [I] missed a few lines. Towards the end the neighbors were friendly."
5d72162aef8b6c00019e19a9,21,44,"[1, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 24, 25, 26, 28, 29, 32, 33, 34, 35, 36, 37, 38, 41, 42, 43, 47, 52, 54, 77, 80, 81, 102, 103, 104, 106, 107, 116, 117, 122, 125, 126, 127]","They moved into a new home on third and Wharton, the mother went shopping and the father also left. the10 year old was left in charge of the younger siblings. The neighbours began stoning the house so the10 year old hid the other children in a safe place and went to look for the mother who was shopping in a Jewish shop. The daughter told her mum what happened in ear shot of a police officer who said he couldn’t do anything as they had moved into an Irish neighbourhood and they didn’t like black families moving in. Mum spoke to the neighbours and said she was just like them trying to provide for the family. She couldn5 afford new windows or to move elsewhere she said to the neighbours if they didn’t want her there they could do a whip round as she couldn’t afford to move. The neighbours eventually b3came helpful and helped when the father became I’ll."
60475f1790672f23136c2cc4,32,44,"[10, 11, 12, 13, 14, 15, 16, 24, 25, 26, 27, 36, 39, 44, 45, 47, 48, 50, 52, 54, 60, 66, 69, 71, 77, 78, 84, 86, 89, 90, 93, 94, 95, 96, 101, 102, 109, 113, 114, 116, 117, 121, 126, 127]","This ten year old was sitting in the house with her siblings when stones were thrown through the window and she told the kids to hide by the staircase to avoid getting hurt, she then opened the door ran in the streets to where her mother worked , and a policeman was close by asked her what happened she told him their house was stoned her mother asked the police officer to help but he said he cannot help all he knows is they wont people like them there(black people) but he could not say it he just said to her they must move. she then told him she cant move because she just moved in, she then told him to take her to the police station where she spoke to another officer who told her he too could not help her the only solution is for her to move, she told him she already paid the months rent with all the money she has so she cant afford to move she asked him to take her home and he took her home in horse pulled police carriage it made a clang clang sound when it went to her house and the neighbours came rushing out to see what was going on then they saw this woman coming out of the carriage and she addressed the public told them she just paid rent with her last money and she cant afford to move so they should get used to having them there because she is not even sure if she will have money for the next rent add to that it is winter and her windows are broken. from that day the people became more neighbourly."
56e6f0dec89073000de74780,23,46,"[1, 5, 6, 10, 11, 12, 13, 14, 17, 26, 27, 29, 30, 32, 33, 35, 36, 39, 41, 42, 43, 44, 45, 52, 53, 54, 55, 66, 69, 70, 71, 89, 90, 92, 93, 96, 111, 112, 113, 114, 115, 122, 123, 125, 126, 127]","When the boy was about 10 years old, his family moved to a house on Third and Wharton. On the day they moved in, his father left to get the horses and his mother went to get groceries at the store owned by Jewish people that opened later than usual. He was left home minding his younger siblings and someone threw stones through the windows. He moved the kids under the stairs to be safe from the glass and went to find his mother on 4th street. A passing policeman heard him telling his mom what happened and she asked him what he was going to do. He said there was nothing he could do and that they should probably move because they weren't welcome. She asked him where his station was and went there to see if anyone could help her. They told her the same thing but gave them a ride home on the police carriage when she asked. When she arrived, she told her neighbors that had gathered because of the loud noise for the carriage bells, that she would be there for a month because she had paid for a month and if they wanted her to leave then they could give her the money. Nobody bothered them after that and were even quite friendly when his Dad got sick."
5e283f576dbb560114ac7714,20,46,"[1, 2, 5, 6, 7, 11, 13, 14, 17, 25, 27, 33, 52, 53, 66, 69, 70, 72, 73, 74, 75, 77, 78, 80, 84, 85, 86, 89, 96, 102, 103, 104, 105, 106, 108, 109, 110, 111, 112, 113, 114, 115, 121, 122, 125, 126]",We moved house down to fifth and Burnham. We started moving the furniture. My father said it would not all fit. We got it in. My father went to take back the horses after we finished with them. He had not returned. My mother went to look for him. In the meantime some people came and smashed the windows of the house with rocks. Luckily none of us got hurt. After that I went to find my mama. She was near by. After that we made it to the local police and asked for help. They said that there was nothing that could be done as we had not seen anybody and didn't even know how many people there was. My mama ended up just asking for the police to take us home. They agreed to. When we got back all the local Irish community gathered round. Then my mama spoke telling everybody that she might be black but she is just the same as everybody else in the area. She and her family were not going to move out as they had no money left. Everybody started to treat us as normal after that. Even helping us out when my father was sick.
