recall_id,#clauses,n,segment_ids,text
6306776595b8bee0efa958a0,14,16,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 41, 42, 14, 15, 52, 53]","She was 21 and got her first job near the city, her father was recovering from surgery and required the help of a neighbour whilst she and her sister was out, he hadn’t walked for 8 months. She got a feeling that if she prayed in a quiet spot her father would recover, she went to a nearby park to pray and then got a message from her father to say he’d taken a few steps. 7 years on her father can now walk unaided."
56220229ed6e5a0005c7fac1,11,17,"[1, 2, 5, 6, 7, 37, 9, 38, 11, 10, 40, 14, 41, 42, 48, 52, 53]","A person in their 20s living in an apartment near the city centre. Their father can only get around by wheelchair and his only company is a neighbouring woman. The narrator goes to the park to pray for their father's health and when they return to work, they receive a text message from their father saying he took a few steps. Six or seven years later, the father has fully recovered."
5bda1da4d6fef5000181aab2,10,17,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 41, 42, 14, 50, 51, 53, 54]","There's a 21-year-old boy who lives in a small apartment with his dad. He works as a graphic designer. His dad had a surgery and he's disabled. During the day when the boy is working, their neighbour takes care of the dad. One day, the boy decided that he's going to go to a park, and offer prayers for his father's recovery. He does exactly that during the lunch break, and moments later, he receives a text message from his dad that he can take a few steps with the help of his walker. A year later, the father is almost normal now and living his live to its fullest."
6065a8becc1f681d7a36115e,13,17,"[2, 3, 4, 5, 6, 7, 35, 9, 10, 11, 40, 41, 14, 42, 46, 47, 21]","SHE HAD JUST MOVED TO A NEW PLACE AFTER GETTING A NEW JOB, HER FATHER HAD BEEN SICK FOR SOME TIME AND WAS BEING LOOKED AFTER BY A LADY FROM NEXT DOOR DURING THE DAY. ONE DAY AT WORK SHE GOT A FEELING TO PRAY FOR HER FATHER AT THE PARK, SHE WENT THERE PRAYED AND WENT BACK, RECEIVED A TEXT FROM HER FATHER TELLING THAT HE TOOK A FEW STEPS USING THE WALKER."
608489b0f443591db476893d,16,17,"[34, 3, 35, 5, 7, 8, 41, 10, 11, 42, 14, 15, 47, 50, 52, 21, 53]","A man was in his office and he got an overwhelming feeling that he had to pray for his dad who was recovering from surgery. His dad was often alone as his daughter was away however, his 60 year old neighbour would often visit. The man went to the park and prayed in a quiet spot and he got a call from his father saying he could stand using his walker which he had not been able to do for quite some time. He has continued to improve and now 6-7 years later he continues to improve and is now able to walk without his walker."
643f008ccb54c55128c46b41,14,17,"[35, 5, 6, 41, 10, 11, 42, 14, 49, 50, 19, 51, 21, 53, 54, 24, 29]","A woman's father was very sick and unable to walk. Then someone told her that if she prayed then her father would heal. She was skeptical, but one day during work break she went to the park and try it out. She prayed under a tree in the park and then her father called her and said he made a break through medically. Then he lived a long life into his seventies."
5a05a83138ed430001be73ea,11,18,"[35, 4, 5, 7, 8, 41, 10, 11, 42, 14, 46, 47, 49, 50, 19, 51, 21, 53]","A 21 year old man was working as a graphic designer, living with his father who was recovering from surgery. He was helped by a kind neighbour and had a sister who didn't live nearby. One day at work he suddenly felt a message telling him to go to the nearby park and pray for his father. He did this and when back at work received a text from his father saying he had been able to get out of his wheelchair and stand with the aid of his walker. Since then he had made a remarkable recovery and after a few years was able to live a normal life."
5f2c7dd707d4af164bd0e3aa,7,18,"[35, 36, 5, 6, 7, 37, 38, 41, 11, 42, 43, 14, 15, 46, 47, 48, 21, 28]",This persons father is ill. He goes out in his wheelchair. Somebody that knows the son told the son to pray for the persons recovery. The son didn't really know how to pray. He therefore went to a park bench and sat on it. He prayed. Then all of a sudden the father phoned to tell the son how he'd taken 3 steps.
60a91a7fbccaa6f7ea138a1c,21,18,"[35, 4, 5, 6, 7, 37, 38, 10, 11, 40, 41, 14, 42, 43, 44, 45, 46, 24]","A lady in her early 20s working as a graphic designer had a dad who just got out of surgery. His dad was unable to walk as he was using a wheelchair. His dad had a helper who was taking care of him. One day when the lady was at work, had this feeling which required her to go out of the office to the park to pray for his dad so, he can walk. At lunch, she did just that, prayed under an oak tree after, to ask God to regain her father's independence to walk. After a few minutes whilst at work, she received a call from her dad that, he just took his first step with his walker and she couldn't believe it and was very excited. When she got home, she saw his dad with the walker and she thanked God."
62c08c865b36cf4fbabf34d2,9,18,"[35, 36, 5, 37, 7, 8, 41, 10, 11, 12, 42, 14, 45, 46, 20, 21, 52, 53]","The author's father was recovering from surgery. He was being looked after by a neighbour, a woman in her sixties. The author's sister was away at college. One day at work the author had a premonition that if she went to the park and prayed, her father's health would improve. As there was no-one else in the office, at lunchtime she went to the park, a ten minute walk away, and found a bench in a quiet corner. She asked God to help. When she got back to the office, she received a text from her father stating that he had a taken a few steps with the help of the neighbour. When she got home, her father was standing with the aid of a walker. Seven years later the father, then in his seventies, was back on his feet properly."
