recall_id,#clauses,n,segment_ids,text
602ba5af8055272f9a36e3fe,14,33,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 24, 25, 26, 27, 28, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 46, 47, 48]","Young person just out of college, just started first job at bookstore. Grandpa bedridden at home with sister. Two siblings, parents out of town. Voice inside head saying go to church and light a candle for grandpa (nobody in bookstore). Walked to the church. Not particularly religious person. Went inside and found a candle, prayed for Grandpa to regain strength. Suddenly got strong urge to go home. Grandpa was sitting in living room with sister. Lived for a few more years."
60151380a2273d594f63aae3,17,34,"[1, 2, 3, 4, 5, 6, 9, 10, 13, 15, 16, 18, 19, 20, 21, 22, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 45, 46, 47, 53, 54]","I graduated at 22 and worked in a bookstore 5 miles away. My sister was looking after my grandpa. One day while at work, I heard a voice asking me to go to the church nearby and light a candle for my grandpa. The voice said this twice. I closed up the store and walked to the church. I said a clumsy prayer as I am not religious. When I got home, my grandpa had gotten energy to get up from his months of being bedridden. He lived to his 90th birthday, when we had a party to celebrate him. This has strengthened my faith that you are never alone."
605273bcd0b9b4510724f3d7,23,34,"[1, 3, 5, 7, 9, 10, 13, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 40, 42, 43, 44, 46, 48, 51]","Girl 22 years old, sibling (one sister) first job was at a bookstore shelving books, the bookstore was close to a church. Grandpa was poorly and had been bedridden for almost a year, one day she heard a voice telling her to go and light a candle for her grandpa and this would make him better. She was hesitant as she wasn't really religious and remembered things her nan said such as prayers without faith are useless. She ended up going to the church, finding a candle, lighting it whilst kneeling at the alter. Afterwards she went back to work but felt a force but no voice telling her to go home. When she did go home her grandpa was at home with her sister but he was sat up not in bed. The sister said he had felt a rush of energy and was able to stand and walk. The grandpa got some of his independence back and she often wondered if her prayer at the church has helped. They got to enjoy many more years with him and he passed a few years later but they were all grateful for the extra time they had with him."
60ab2c6fbe19b8d115549efa,30,34,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15, 16, 17, 19, 20, 24, 25, 26, 29, 30, 31, 35, 36, 37, 38, 39, 40, 45, 46, 47, 49, 50, 53]","The story is about a man who is 22 years old, fresh out of college, who is working at a book store. He lives with his mom, dad, sister, and grandfather. One weekend, he is working at the bookstore, and only his grandpa and sister are home because his parents are out of town for the weekend. He is shelving books as usual and he hears a voice in his head, telling him that if he lights the candle in the old church his grandpa will get better. He ignores it the first time but then the voice speaks to him again and he leaves to go to the old church during his break. He is hesitant about entering the church at first because he remembers some words from his Grandma about how prayer without faith is useless. He goes in a starts to pray, but proclaims he doesn't know how. He lights the candle and goes back to work at the bookstore. He gets a sudden feeling that he should go back home and so he does. He finds his grandpa sitting in the living room talking to his sister. Apparently, his grandfather got a surge of energy and started to feel better, even though he wasn't able to be independent for many months before this. From that day on, his grandpa started to recover. He became more independent and lived for many more years, even up to his 90th birthday. In the end, the 22 year old man states that he'll never forget that day and the impact it had on himself and his attitudes towards belief and faith."
61109e59e55dc2f6bf8b2ea9,17,35,"[1, 3, 5, 6, 9, 10, 13, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 39, 40, 45, 46, 47, 49, 50, 53]",A person was reflecting on a time when they were working in a bookstore after college and got the feeling to go pray and light a candle for their grandpa in a nearby church because he was bedridden and needed to be taken care of by the person's sister. The person wasn't very religious but still went to pray anyway then went back to work. They then got a feeling to go home and when they did they saw their grandpa out if bed and in the living room. He then started to get better and better and regain his strength. He lived for a few more years and celebrated his 90th birthday with family and friends. The person telling the story still remembered that day and valued the power of faith and prayer more after that experience.
611fd5c03b9654834bd4af0e,20,35,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 19, 20, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 44, 46, 47, 49, 50, 52, 53]","The person is 22 years old and working at a bookstore in their quiet town. They are at work while their sister is at home with their sick grandpa, and their parents are out of town. All of a sudden, the bookstore worker hears a voice saying to go down to the nearby church and light a candle for their grandpa. If they do this, it will heal him. After some contemplation, the worker goes to the church, and although uncertain about their faith, thinks of something their grandma used to say and goes in anyway. They make a prayer and light the candle, then return to work. Once back in the shop, they feel a strong urge to go back home. Once there, they see their grandpa is all better. In fact, he lives on for many years and they all get to celebrate his 90th birthday with him. The bookstore worker is thinking about these events 20 years later, and wonders to this day if that candle had anything to do with it."
60d05712d155f607f2b7f664,35,36,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 25, 27, 28, 29, 31, 32, 33, 35, 36, 37, 38, 39, 46, 48, 49, 51]","I was 22 years old and freshly graduated from college, it was about 5 miles from here. I was working in a bookstore at the time. My sister was looking after my bedridden grandpa, my parents were out of town for the weekend. I was stocking the shelves one day and a voice told me that I should go to the church and light a candle and my grandpa would get better. I looked around but I was alone. The voice said it again. I took a break and walked to the church it was only about a quarter-mile away. I was never a religious person but I felt the need to confess that I was not a perfect person but I should have faith. I grabbed a candle and knelt at the alter and prayed about my grandpa getting better. I went back to the bookstore and felt the urge to go home, it was like a force was pulling me home but there was no voice this time. I went home and found my grandpa sitting in the living room in a chair, he hadn't been able to get out of bed for months. My sister said he had a sudden surge of energy. That was the start of my grandpas road to recovery. He lived for many years cherished by our family. That was about 20 years ago, he passed away a couple years ago. His spirit lives on in all of our hearts."
57a7337e913c710001977341,11,37,"[3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 17, 18, 19, 20, 24, 25, 26, 27, 28, 29, 30, 31, 35, 36, 37, 38, 39, 40, 41, 46, 47, 48, 49, 50, 51, 52, 53]",Lady was working in her book store shelving books. She is one of two siblings the other being her sister. Her sister looked after their grandpa who had been bedridden for many months and had to be assisted with moving around and looking after him. Whilst working the lady heard a voice in her head saying if she went now to her church and lit a candle her grandpa would get better. She ignored the voice at first but the message was repeated many times. After a while the lady went to the church despite her lack of faith and before she went in she remembered her grandma’s words that a sincere prayer can work miracles but prayers without faith were useless. The lady whilst unsure lit a candle and knelt at the alter in prayer and asked god to help her grandpa recover and gain his strength and let him have a life again. She went back to the bookstore and continued to shelve books until she felt an overwhelming urge to go home. She locked up the bookstore and went home to find her grandpa in the living room having sat up in bed saying he had the urge to get up. Grandpa recovered and lived for a number of years and then passed away but the extra time with him was fulfilling for the family. The incident happened 20 years ago but has helped the lady in sad and troubled times to help her through.
5e0d531982a9554d3862a670,34,37,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15, 16, 18, 19, 20, 24, 26, 27, 29, 30, 31, 32, 33, 35, 36, 37, 38, 41, 43, 45, 46, 47, 49, 50, 52, 53]","The story teller is telling a story from 20 years ago when he was 22, fresh out of college working in a bookstore. He has one sister who was at home looking after his grandad who was sick as their parents were away. He was working alone stacking shelves and heard a voice telling him that if he went to the church and prayed his grandad would get better. He tried to ignore it but kept thinking about it so he took a break, locked the store and went to a close by church a quarter-mile away. He was not a particularly religious person but remembered his grandma saying that prayers from a sincere heart caused miracles so he went in, He said he had forgotten how to pray but prayed for his grandad to get better and went back to work. After some time he felt a pull to go home, he didn't hear any voices just an overwhelming pull to the house. He got home and found his grandad in the living room, he hadn't got up and walked in a long time. His sister said the grandad had had a sudden burst of energy. That was a turning point in their lives and the grandad lived into his 90s. They still think about that day and the story teller has changed his perspective on faith and miracles."
5f305d059a58b14b23eeccb8,13,37,"[1, 3, 5, 6, 7, 8, 9, 10, 13, 15, 19, 20, 24, 25, 26, 27, 28, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 49, 50, 52, 53]",A 22yr old girl fresh out of college worked in her family's bookstore. She had 1 sister & a grandpa who was bedridden for months. Her parents were out of town for the weekend. Her sister was the only one home with grandpa while the girl worked at the bookstore. Suddenly she heard a voice in her head while shelving books. That she must go to the church down the road & light a candle and say a prayer for her grandpa to get well. She ended up closing the store. She went to the church & did just that. After returning to the bookstore she felt an urge to go home. She found her grandpa full of energy & well. Her sister told her that her grandpa suddenly got up & felt better. He got better since that day & lived to an old age. When times are tough even though its been over 20yrs ago now the girl still thinks of that moment.
