recall_id,#clauses,n,segment_ids,text
5629f7f1c8ffc2000f5135a0,11,22,"[1, 3, 5, 7, 8, 9, 10, 11, 12, 13, 29, 30, 31, 33, 34, 35, 37, 38, 39, 40, 46, 47]","A person was working in a bookshop near to the home. He was 22. He had just one sister who was caring for the grandad, who was bed ridden, as the parents were out of town. The young person heard a voice which said he must go to the church to light a candle. If he did that the grandad would get better. He did that and went back to the bookshop where he continued to shelve the books. He than had an urge to go home - no voice this time - where he found his grandad in a chair. He was told that the grandad had an urge to get out of the bed where he had been for many months. The grandad continued to get better and lived to 90."
5ac9e0299534ba0001c76e80,11,22,"[3, 9, 10, 13, 15, 24, 25, 27, 28, 29, 30, 31, 33, 34, 36, 37, 42, 44, 45, 46, 48, 51]","She was working in the library staking shelves when she heard a voice telling her to go to the church and say a prayer for her grandad. She did this and then went back to work. She then got an urge to go home, upon arrival her grandad was in the living room which he hadn't been able to do for years. She never really knew for sure if it was the prayer that did it. Her grandad passed away a few years after that but she has so many special memories of time spent with him."
5f7760d025023628ce3f4d05,12,22,"[1, 3, 5, 8, 9, 10, 13, 15, 17, 18, 19, 20, 24, 29, 31, 32, 33, 34, 36, 37, 46, 49]","A man 22 years old, fresh out of college is looking after his ill grandpa with his sister at their family home while his parents are out of town. He has a job at a bookstore and whilst working, hears an imaginary voice telling him to go to the church and light a candle. He does it, despite not really believing it, but thinking about what his grandma used to say, he goes anyway. Once back to the bookstore after lighting the candle he gets a strong urge to go home. When he gets home his grandpa is sitting in the lounge despite not being able to get out of bed for months. His grandpa lived a few more years after that. The writer is recalling the story from 20 years ago."
6298d6f2015f1d50783c0ed9,21,23,"[1, 3, 5, 6, 9, 10, 12, 15, 18, 19, 20, 25, 27, 31, 36, 37, 38, 39, 40, 45, 46, 47, 49]","I was 22 and I worked in the bookstore. My grandpa was very sick and needed assistance to walk around. One day, I heard a voice telling me to go to the old church and light up a candle to heal my grandpa. Initially, I didn't want to go because I was not religious but then I remembered my grandma's words about prayer and the importance of faith and I decided to go. At the church, I prayed deep from my heart and asked God to return my grandpa's strength. When I returned home from work due to a strong feeling I saw my grandpa suddenly being able to talk to my sister at a good amount of strength after months of staying in bed. This began his recovery and he went on to leave for 20 years afterwards even celebrating his 90th once. This experience has changed my life and perspective on faith."
6417413921c539fd7d59e6e6,14,23,"[3, 5, 6, 9, 10, 13, 15, 24, 25, 27, 28, 29, 31, 35, 36, 37, 38, 39, 40, 41, 44, 46, 47]",22 year old girl worked in a bookstore. Her grandpa was unwell and she had voice that told her to go to church and light a candle and pray for him to make him better. She returned back to the bookstore and later had the feeling to go home. She went home and found her grandpa sitting up and recovering. Her prays had been answered and he continue to get better. He lived for another 20 years.
55f821f832af740005172118,9,24,"[5, 6, 10, 15, 17, 18, 19, 20, 23, 24, 27, 28, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]",A man without faith decided to pray at church for his sick grandpa to heal and he believes it worked because his grandpa got up from his sick bed and lived for many more years.
5e4464d23e28c82e888fa598,21,24,"[1, 3, 4, 5, 9, 10, 11, 13, 14, 15, 17, 18, 19, 21, 24, 25, 27, 31, 36, 45, 46, 47, 49, 53]","I was 22 just out of college and I started working with my grandad at our bookstore, he quickly became very ill and bedridden one day when working I heard a voice whisper and say that if I went to the local church and lit a candle my grandad would be fine, although no one was around when I looked. I remembered my grandma saying that prayers made with good hearts could create miracles, I was no saint but what harm could it do. So I went to the church with a candle, praying that he was alright. I got the feeling to suddenly go home, Grandad was out of bed looking much better. He ended up living many years more and celebrating his 90th birthday, the whole experience was 20 years ago but gave me a much different perspective on religion and prayer."
63d1494c8ed3bc3d40494d45,10,24,"[1, 3, 5, 6, 9, 10, 13, 15, 19, 20, 24, 27, 28, 36, 37, 38, 39, 40, 43, 44, 45, 46, 47, 53]","A boy who worked at a bookstore who's grandfather was ill. But he heard a voice in his head to light a candle at the church for his grandfather to get better. In which his grandfather did get better and lived for many years after, but it all came down to having faith goes a long way."
6442db170a41e59ffe011949,16,24,"[1, 3, 5, 6, 7, 8, 9, 10, 13, 15, 24, 25, 26, 27, 28, 29, 31, 35, 36, 37, 38, 39, 40, 41]","The main character was 22, and started working in a bookstore after graduating from college. He is one of 2 siblings, as he has a sister. His grandfather is ill at home and parents are away from town. One day whilst working, he heard a voice saying to go and light a candle for his grandad at the church. He went to church and lit the candle and prayed that his grandad would recover. He then returned to work where he suddenly had a strong urge to go home. When he got home, his grandfather was starting to feel better. This marked the start of his grandfathers recovery."
6318aed60b7ae5e0c899d3ee,15,25,"[1, 3, 9, 10, 15, 17, 18, 19, 21, 22, 24, 29, 31, 34, 35, 36, 37, 38, 39, 40, 43, 47, 48, 49, 51]","Girl 22, just left college working in local book store hears a voice telling her to go and light a candle in the church for her bedridden grandpa to make him recover. She did, even though she wasn't particularly religious, but she remembered her grandma saying that a sincere prayer could perform miracles, even though she'd made her fair share of mistakes. She lit the candle and returned to the book store, where she had an overwhelming feeling that she needed to go home. She locked up and did so, to find her grandpa sitting in a chair, having had a sudden surge of energy to get out of bed, which he hadn't done for a long time. That was the start of his recovery, and she often reflects on that day almost 20 years ago. Her grandpa celebrated his 90th birthday surrounded by family, and they cherished every day with him until he died, a few years ago."
