recall_id,#clauses,n,segment_ids,text
5cba0e35d7ebf300177ff529,6,10,"[1, 2, 3, 4, 5, 14, 15, 17, 21, 22]","I was at work one day, doing my usual job in the warehouse - packing and sorting boxes. I started to get tightness in my chest, sweat pouring down my forehead and my arms. I leant against a pillar."
60cb4227e6e8c80e4243b1db,6,10,"[2, 3, 37, 38, 39, 8, 9, 14, 15, 49]","He was working in a warehouse and started to feel lightheaded and had a tightness in his chest, he fell to the floor but the manager caught him and he had a panic attack."
63d441d2a72a227e0fef6b71,6,14,"[32, 2, 3, 4, 14, 15, 17, 52, 21, 22, 53, 54, 55, 56]",I was working in the warehouse moving boxes when I experienced tightness in my chest. I leaned against a wall and I started sweating. My colleagues made sure that I was alright. I never want to experience such an episode again.
640de1d339ad474bc682f05f,7,14,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 14, 15, 18, 19, 20]",A normal sunny day in the warehouse stacking and moving around the merchandise. a feeling of light headiness 'which was perhaps down to just hunger. However a throbbing pain in the chest was uncomfortable to which they then began to see light spots in there vision.
5cabd1e67dfcbf0017803fb9,9,19,"[2, 3, 10, 11, 14, 15, 17, 20, 27, 28, 29, 30, 31, 36, 37, 40, 41, 44, 49]","Working in the warehouse as usual but hadn’t eat so started to feel a tight chest, leaned against the wall and was blacking out until the manager came over and took them to sit down and drink water to find out it was a panic attack"
64402da0bda468a555d030d2,14,19,"[1, 9, 10, 11, 14, 15, 20, 21, 25, 28, 29, 36, 40, 41, 42, 43, 47, 48, 49]","A gentleman was at work and began having something seemingly I've suffered with much of my life, but still should have went to the hospital. He was at work and began having chest pain, sweating, dizziness and faintness, he was afraid and his manager saw him, sat him down and talked to him and it subsided. He chalked it up to not eating or other reasons."
5eb9c4d92f9f740fb8418f8d,13,20,"[1, 2, 3, 8, 9, 20, 27, 28, 30, 33, 34, 35, 36, 38, 39, 44, 46, 47, 49, 53]","I went to work, at a warehouse. I was on the warehouse floor doing my job, and I started to feel a bit funny. I felt dizzy and like my world was going dark. I heard my manager call out to me but I could not speak or shout back. Luckily he came over before my legs gave out. He offered me an ice cold drink, and waited for my breathing to go back to normal. Turns out it was a panic attack. It could have been so much worse."
60d8584f98acfedc95997121,12,20,"[2, 3, 4, 8, 9, 10, 11, 21, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39]",The man was working in the warehouse stacking boxes and felt a little weak and tired but thought he was just hungover and that he hadn't eaten that day. Then he started to feel sweat on his forehead and he tried to get attention but could feel his legs going weak. The manager was coming towards him as someone had seen him and thought he should be checked on. The manager caught the man just before his legs hit the floor.
644ceaf195d583d09f9a433a,13,20,"[2, 3, 8, 9, 10, 11, 14, 15, 27, 28, 29, 32, 34, 37, 38, 49, 51, 54, 55, 56]","I was working on the shop floor in a warehouse. I started to feel ill, a tightness in my chest. My manager noticed and asked if I was okay but I couldn't respond and fell to the floor. Turns out I was having a panic attack but I was okay due to the quick actions of my manager. It reminds me that I should keep better care of myself- rest properly and eat well to avoid having further episodes."
5ea1e178ff3ee50d69b46324,16,21,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 14, 15, 38, 39, 40, 41, 45, 49, 52, 54, 55, 56]","It was a normal day at work, doing my normal tasks. I was in the warehouse stocking the shelfs with merchandise when i suddenly started to feel unwell. I was lightheaded and my chest was getting tight. I chalked it up to not having eaten yet that day. My manager was able to catch me before I fainted and took me into the staff room where I rested and had something to eat. Turns out I'd had a panic attack. It was never an enjoyable experience and it taught me to rest and eat well to avoid having a repeat attack."
