recall_id,recall_text,len_original,recall rate,rephrased_text,len_rephrased,rate
64402da0bda468a555d030d2,"A gentleman was at work and began having something seemingly I've suffered with much of my life, but still should have went to the hospital. He was at work and began having chest pain, sweating, dizziness and faintness, he was afraid and his manager saw him, sat him down and talked to him and it subsided. He chalked it up to not eating or other reasons.",355,-0.01,"A man was on the job and started experiencing something I've often endured throughout my life, yet he really should have sought medical attention. While at his workplace he began to feel a pain in his chest, excessive perspiration, a sense of vertigo and a feeling of passing out, he felt apprehensive and his supervisor noticed his condition, made him take a seat and engaged in conversation with him which led to the symptoms easing. He attributed it to skipping meals or other factors.",488,-0.022269334953360646
5c5db292be38480001141cf8,"A worker was working when they suddenly began to feel strange, they assumed it was nothing just because they hadn't eaten anything yet. Suddenly the feelings became worse and they started having a panic attack. Their manager came out to help them, gave them some water and tried to help figure out what was wrong.",313,0.01,"An employee was engaged in their duties when they unexpectedly started to sense something odd, they dismissed it as insignificant attributing it to their lack of food intake. The sensations quickly intensified and they began to experience a surge of panic. The supervisor rushed over to assist, provided them with a drink of water and attempted to diagnose the issue.",367,-0.015000086196839225
63d441d2a72a227e0fef6b71,I was working in the warehouse moving boxes when I experienced tightness in my chest. I leaned against a wall and I started sweating. My colleagues made sure that I was alright. I never want to experience such an episode again.,227,0.01,I found myself handling boxes in the storage area as I felt a constricting sensation in my chest. Leaning on a wall for support caused me to begin perspiring. My coworkers ensured my well-being. I wish to never undergo such an incident once more.,246,-0.005549593678780491
640de1d339ad474bc682f05f,A normal sunny day in the warehouse stacking and moving around the merchandise. a feeling of light headiness 'which was perhaps down to just hunger. However a throbbing pain in the chest was uncomfortable to which they then began to see light spots in there vision.,265,0.02,An ordinary day filled with sunshine inside the storage facility rearranging and shifting the goods about. a sensation of slight dizziness which might have been attributed to mere hunger. Yet a pulsating ache in the heart area caused discomfort leading to the appearance of bright specks in their field of view.,311,0.0030914748227009567
5b734cf9543d1c0001c80b69,It was a normal day at work where I work in a warehouse. I haven't eaten anything yet and during the day I felt light headed. I tried to rest but then felt a pain in my chest. Fortunately my manager notice something was wrong and came over just as I was passing out. My manager took me to the staff room where he gave me something to drink. I started to feel better and the lessons learnt of this experience was that I should make sure I am rested and had something to eat before starting work.,494,0.01,"The day at the office was typical where my job is in a storage facility. I hadn't consumed any food yet and I began to feel dizzy throughout the day. I attempted to take a break but suddenly experienced a sharp pain in my chest. Luckily, my supervisor noticed something amiss and approached right as I was about to faint. My supervisor escorted me to the break room where he provided me with a beverage. I gradually started feeling recuperated and the takeaway from this incident was to ensure I'm well-rested and have eaten prior to beginning my shift.",553,-0.007757845666618448
605ed235d0b4fbbc44891bad,"While working in the warehouse, I suddenly felt lightheaded and noticed a tightness in my chest. As my panic attack escalated, the manager intervened, catching me before I collapsed. They provided support, water, and a reminder to prioritize self-care for future prevention.",274,0.03,"As I was laboring in the storage facility, I experienced a sudden sensation of dizziness, accompanied by a constricting feeling in my chest. While my anxiety attack intensified, the supervisor stepped in, steadying me just as I was about to fall. They offered assistance, a drink of water, and advice to focus on self-care to avoid such incidents in the future.",361,-0.00888656449263157
6410ccefa0a9680d422e79be,A person was working in a warehouse for a few hours stacking boxes and working as usual. Then the person started feeling bad. They were having shortness of breath and chest problems. A worker noticed that the person was getting weak and needed help. When the person was about to black out and fall the manager was able to help them and get medical attention.,358,0.02,"An individual was laboring in a storage facility for several hours organizing crates while performing their regular duties. Subsequently, the individual began to feel unwell. They experienced difficulty breathing accompanied by discomfort in the chest. Another employee observed the individual's weakening state and recognized their need for assistance. As the individual neared the point of losing consciousness and collapsing the supervisor managed to provide aid and secure medical care.",490,-0.0006219903131428442
60b94f837bfda8b1977feef0,"I was working in the warehouse, packing shelves. I had not eaten much that day and it was nearing the end of my shift when I started to feel unwell. One of my co-workers noticed that I was not looking well and called the manager. My legs gave way under me and the manager caught me. He saved me from hitting the ground. I felt a pain in my chest and my heart started pounding. He asked me questions and concluded that I was having a panic attack. The manager said I need to make sure I eat and have enough rest before going to work. I was grateful to the manager for helping me.",578,0.02,"I occupied myself with tasks in the storage area, filling up the racks. My food intake had been minimal throughout the day as my work period was drawing to a close when suddenly I began to feel sick. A colleague observed my pale appearance and promptly informed the supervisor. Suddenly, my knees buckled and the supervisor was quick to support me. He prevented me from a fall to the floor. I experienced a sharp discomfort in my chest accompanied by my heart racing. He posed several inquiries to me and deduced that I was experiencing a panic attack. The supervisor advised that I ensure proper nourishment and sufficient rest prior to commencing work. My appreciation for the supervisor's assistance was immense.",715,-0.007554018272643367
60cb4227e6e8c80e4243b1db,"He was working in a warehouse and started to feel lightheaded and had a tightness in his chest, he fell to the floor but the manager caught him and he had a panic attack.",170,0.06,"He found himself laboring in a storage facility when he began to experience a sensation of faintness accompanied by a constricting feeling in his chest, causing him to collapse onto the ground however, the supervisor managed to grasp him resulting in him suffering from a bout of panic.",286,0.0035235800217482465
5e8df7e8ae7a8007d30505e1,"The person was working in the warehouse near the end of their shift, they had not eaten or drank anything that day. They then got sweaty and began to see stars/things went dark - at this point someone had noticed and told the manager. As the person begun to collapse, the manager caught them which saved them. This could've been much worst if it wasn't for the manager. They slowly come round after the manager gave them water, they were suffering from a panic attack. This caused the person to reflect and to think about checking in with themselves to see if they're okay and if they need food or water.",604,0.02,"An individual was laboring in the storage facility as their shift neared its conclusion, having consumed neither food nor beverage throughout the day. Subsequently, they broke into a sweat and their vision began to blur/fade to black - at which juncture a colleague took notice and alerted the supervisor. While the individual started to faint, the supervisor intervened in time to catch them, preventing a fall. The situation could have escalated to something far more severe if not for the supervisor's intervention. They gradually regained consciousness after the supervisor provided them with water, enduring an episode of panic. This incident prompted the individual to contemplate and consider self-assessment to ensure their well-being and to determine whether they require sustenance or hydration.",805,-0.0088772555112795
