recall_id,recall_text,recall_len,max_clause_id,mbits_original_narrative,mbits_rephrased_narrative
54847094fdf99b0379939c8e,I was working in a warehouse putting stock away and started to feel light headed. I thought it was hunger as I had not eaten yet. As I went to put something away I felt a tightness in my chest and could not breathe properly. As I leaned against something I heard a manager call out. He had been told that a colleague thought I had a problem. I began to pass out but luckily the manager caught me. He took me to the staff room and got me a cold glass of water. I started to feel better and found out that it had been a panic attack. It taught me to take care of myself and eat properly.,585,18,39.57,60.33977034885501
56cddd38e17505000d3204d1,It was just a normal day in the warehouse. I was packing boxes like usual. Then I felt hungry. Suddenly I started to feel a little light headed. Then some tightness in my chest. I leaned against a wall to take a rest. Then I started seeing spots. Sweat was running down my forehead. The manager shouted over to me to see if anything was wrong. Someone else working had noticed me acting strangely. I then felt faint. My knees were buckling under me. The manager rushed over. He managed to catch me before my legs gave way. He took me to the staff room. He gave me a glass of water. The tightness in my chest started to ease. I realised I had just had a panic attack. This episode taught me to check in with myself from time to time. (It taught me to) take things a little easier.,779,20,62.25,55.793468476345026
57bae6b9017c2d000166f593,"I was working on the warehouse floor, doing my job of stacking shelves. I started to feel a tightness across my chest and felt uneasy as I didn't have anything to eat earlier that day. I was feeling bad and started to sweat and see spots in front of my eyes. I felt my legs begin to go just as the manager came towards me. Someone had told him that I was acting strangely. Just as my legs gave out, the manager caught me from falling. He took me to a staffroom where I was made to sit down and the manager gave me a glass of cold water to drink. I started to get my breath back and realised that I should have eaten something earlier that day.",643,17,27.979999999999997,16.076721188095004
5800849e7a62880001c19eb4,"I was working my usual job at a warehouse. I felt a bit light-headed, but chalked it up to having not eaten earlier in the day. I started to suffer pains in my chest. I leaned against a wall and started seeing spots. I heard a voice from across the warehouse it was my manager. He was been watching and noticed I was having trouble. I lost control of my legs and was about to fall, but my manager caught me and took me to a chair in the office, just as my vision was starting to go dark. It turns out I had just had a panic attack. It was an extremely stressful experience, but it could have been much worse. This incident made me realize how important it is to check on myself and eat regularly.",696,20,59.15,50.441378085725006
5933b804ad126000018c090b,"Well, I was at work doing my job working the warehouse, checking stock when it happened. I started to feel a tightness and pressure in my chest. I took a break, leaning against a wall to see if it would help, but it didn't. Someone tried to call out to me my manager had seen how I was feeling and wanted to help but I couldn't call back. Then, my vision started to go dark. Thankfully, my manager caught me before I hit the floor. He took me to the staff room and offered me a cool glass of water and asked what was wrong. Turns out, I'd had a panic attack. This has taught me to keep checking in on myself to see how I'm feeling and to make sure I get enough food and rest.",675,18,70.35000000000001,42.82114643971501
598f42337d29e70001730204,"I was at work in a warehouse stacking shelves and organising things. After a few hours I felt light headed and felt a tightness in my chest. The pressure got stronger and my heart was pounding. I started sweating and I couldn't breathe. I heard the voice of the warehouse manager asking if I was ok. I couldn't reply. Someone had noticed I looked a bit off. I felt the world go dark, my legs gave way beneath me, but I was caught before I fell. I was taken to the staff room and given a glass of water. It turns out I had a panic attack. It could have been worse if the manager hadn't taken prompt action. I've learned to listen to myself to avoid further attacks.",664,12,52.68,57.790768582854966
59e4d8f3d838ae000185093f,I was working at my usual job in a warehouse doing my duties and putting things away in their proper place. I started to feel unwell with light headedness and a tightening in my chest. It got worse and I was starting to get worried when I noticed my manager heading towards me. My colleagues must have alerted them to my situation as he called out to ask if I was ok. I couldn’t answer and felt light headed so suck to my knees. My manager helped me and got me a glass of water. It turns out it was a panic attack and now I need to look after myself better.,557,18,20.58,20.675087424315002
59f88f6eb47dfc0001b661ef,"Person was working in a warehouse, organising merchandise and boxes. The person started to experience symptoms similar to a heart attack, such as chest pain, sweating and seeing spots. The manager tried to call out to the person but they were unable to respond and collapsed. The manager was able to catch the person before they passed out and moved them to the staff room. The manager got them a glass of water. It emerged the person experienced a panic attack and their symptoms eventually resolved.",501,14,35.55,35.964217888614996
59fc8aba087f2e0001ead671,The person was working in a warehouse moving boxes etc when they started to feel unwell someone saw and came to their aid and help to a room and sat down and had a drink they then started to feel better and realised they were having a panic attack.,248,9,24.61,12.159593683647492
5b1bf2e768a5ed000173833c,"I was working at my warehouse job and had not eaten recently. I was feeling a bit strange but kept working. All of a sudden, my vision started to fade and my legs began to shake. Fortunately, before I managed to hit the ground my manager who had been walking up to me caught me just in time. He brought me to the staff room and let me rest. He then asked me questions about what just happened. We realized I just had a panic attack and that's what caused me to faint. It is important to eat and get sleep so that this doesn't happen again.",539,16,14.95,5.5454382551350125
5b6965eb28da1b0001b4385e,"I was working as normal, in my warehouse, packing deliveries and going about my job as normal. As my shift went on, I started to feel a tightness in my chest. The tightness was getting more severe, I tried my best to take deep breaths but it was not helping. As time went on, I started to see black dots, and was losing my vision. I then heard someone shouting from across the warehouse, and it turned out to be a colleague who had seen that I was not well. My colleague notified my manager, and my manager came over just in time to catch me as my legs were going out. I then was taken into the communal area, and I then realised what I suffered was a panic attack. It was not a fun experience, and was a powerful reminder to keep checking in on myself and allowing myself to reset, rest, and eat regularly. The experience was not nice, but it could have been much worse.",871,20,47.519999999999996,41.15155838867702
5b734cf9543d1c0001c80b69,It was a normal day at work where I work in a warehouse. I haven't eaten anything yet and during the day I felt light headed. I tried to rest but then felt a pain in my chest. Fortunately my manager notice something was wrong and came over just as I was passing out. My manager took me to the staff room where he gave me something to drink. I started to feel better and the lessons learnt of this experience was that I should make sure I am rested and had something to eat before starting work.,494,13,6.3199999999999985,2.8036971189350086
5b7ffeeb05fbbd00016aa0bc,"The narrator was stocking and organising boxes in a warehouse, which is their regular job, when they started to feel lightheaded. They thought it was because they hadn't eaten, but their symptoms continued to worsen. They were sweating and had pressure in the chest. Someone alerted the person's manager, who called out to them from across the warehouse. The narrator tried to call back but couldn't get any words out and then began to collapse. The manager approached and caught them in time. They had had a panic attack but recovered and learned to take better care of their health in the future to avoid it happening again.",626,17,53.49,39.18315794999002
5ba641d1168e5e0001e4275d,"It was a regular day at work, stocking boxes, but I realised my arms began to feel weak, I was sweaty, and my vision was going dark with dots appearing in it. My manager was across the warehouse and called out to me, but I couldn't find my voice. My manager made it to me as I felt myself sinking to the ground, and thanks to the quick action of my manager they managed to catch me before I hit the ground. I was guided to the staff room and given a cold glass of water, and my manager asked what was wrong, and told me to take a rest. After a few minutes the pressure in my chest lessened and I realised I'd had a panic attack. Thanks to the quick action of my manager, it wasn't as worse as it could've been.",710,15,43.05,40.02930066879502
5bb6faf4f6d0bd00019e12f4,"The narrator was in a warehouse 'stocking' boxes (I think they meant 'stacking') and doing another task which I cannot recall. They felt pressure in their chest, and leaned against a wall to alleviate it. But it did not go away, it felt worse, and their heart began pounding. Their manager called out to them. It appears a colleague noticed the narrator's predicament and got the manager for help. The manager grabbed the narrator just as their legs gave out from under them. From there, the manager took the narrator to the lunch room for cold water (to drink, if I remember correctly). This alleviated the symptoms. It turns out the narrator had a panic attack. The narrator finishes musing that the situation could have been worse at it reminded them to 'check in on (them)self' occasionally. Basically relaxation and mindfulness techniques.",844,19,52.23,37.082342591114994
5c360ede943bda0001db4f1b,"The man was working doing his usual tasks around the warehouse, he wasn't feeling good, he had a headache but he thought it was caused by the fact that he hadn't eaten in a lot time. Suddenly he started to feel a strong pressure on his chest, he couldn't breath. He heard a voice calling him from the other side of the warehouse, it was his manager checking if he was ok, but he couldn't respond since his voice wouldn't come out. He almost passed out but the manager reached to him before he fell to the ground. The manager took him to his office, gave him a glass of water and told him to rest. He then realized he had had a panic attack.",640,15,32.83,29.859350163324986
5c38dab0f0ae4c00011238c1,Well I was at work one day and doing my normal job in the warehouse which was stacking merchandise. I started to feel light-headed and dizzy and thought it was probably because I had not yet eaten and I was probably hungry. Then I started to feel a really tight pain in my chest and I tried to catch my breath but it was impossible. I started to sweat and my manager who was nearby saw me and came over. I was unable to yell for help. I collapsed to the floor. He took me to the staff room and gave me a drink of water and let me sit for a while and I started to feel better. I realised I had been having a panic attack and it could have been a lot worse. I resolved to make sure I ate properly in future and took proper breaks.,728,23,46.89,34.093860324920016
5c4a5c2d4d1b1e0001779e60,"The protagonist was at work in a warehouse doing his/her usual type of work. Started to feel light-headed towards the end of the shift and put it down to hunger. Then felt a tightness in his/her chest accompanied by sweating, vision blurred and feeling as if legs were going to give way. Someone had alerted the manager that the protagonist seemed to be having problems. The manager called out to him/her and then approached, catching him/her before they could fall to the ground. Manager took them to the staffroom and sat them down and gave them a glass of water and advised them to rest. Apparently this was a panic attack. Since then the protagonist has been careful to practise self care and listen to cues from his/her body.",730,8,28.509999999999998,46.97154093559
5c4ded8b818d4d00013e69c9,"She/he was working in a warehouse, checking stock and packing boxes. The worker was working late and began to feel strange. Was it because the worker had not eaten anything that day? The feelings of unease increased and the worker began to feel a tightening in the chest and could feel their heart pounding. They also got a headache and began to feel dizzy. Sweat began to pour down their face and arms and he/she leaned against a wall. The manager noticed the problem and called out, but the worker was unable to speak. Another colleague had seen the worker's distress and had alerted the manager. The manager helped the worker to a staff room where the worker got a glass of water. The symptoms of tightness eased and the worker recovered. The cause of the distress was a panic attack which the worker thought had come about because of lack of food. Worker resolves to take better care in future.",898,24,41.31,37.759963980194996
5c5c88c76a946500015a31cb,"Well, I was going about my usual work at the warehouse - stocking shelves and merchandise. I felt a tightness in my chest and I went lightheaded. I could feel the sweat dripping down my head and my arms. I heard a voice shout for me from across the warehouse, it was my manager. It appeared that someone had saw me and my manager wanted to see if I was ok. I tried to shout out but couldn't find my voice. I saw my manager walking towards me. Before my legs gave way, my manager caught me. I was in the staff room and my manager gave me a cold glass of water and told me to rest. I found out that I was having a panic attack and this made me realise how important it is to check in with myself and to eat well to avoid any more episodes.",737,21,81.49,63.20514581834901
5c5db292be38480001141cf8,"A worker was working when they suddenly began to feel strange, they assumed it was nothing just because they hadn't eaten anything yet. Suddenly the feelings became worse and they started having a panic attack. Their manager came out to help them, gave them some water and tried to help figure out what was wrong.",313,9,2.0099999999999993,-8.66285051792699
5cabd1e67dfcbf0017803fb9,"Working in the warehouse as usual but hadn’t eat so started to feel a tight chest, leaned against the wall and was blacking out until the manager came over and took them to sit down and drink water to find out it was a panic attack",231,9,16.26,23.081043708035008
5cba0e35d7ebf300177ff529,"I was at work one day, doing my usual job in the warehouse - packing and sorting boxes. I started to get tightness in my chest, sweat pouring down my forehead and my arms. I leant against a pillar.",197,6,12.040000000000001,24.914164492640005
5cc7050c3c503e001aa6249f,I was at my job at the warehouse organising packages. I suddenly felt a tightness in my chest and had to stop. My vision started getting spotty and I was about to collapse. My coworker saw me in trouble and alerted my manager. My manager took me to the staff room and got me a glass of cold water. After a while I learned that it was due to a panic attack. This taught me that I have to check in with myself once in a while.,424,7,23.53,22.933240355069994
5ccee1ce011e940001ff0b4b,I was at work one day doing my job with stock and merchandise. I went to go and put some merchandise back in its correct place and I started to feel tightness in my chest. I had to lean against the wall. I started seeing black dots in front of me eyes. My manager called my name from across the warehouse. Someone had noticed that I wasn’t okay. I tried to shout back that something was wrong but I couldn’t find my voice. My legs started to give way but my manager got to me and managed to catch me. My manager got me a glass of cold water. I started to feel better. It turned out I had had a panic attack. It made me realise that I need to look after myself and eat properly.,677,15,55.6,55.813487489010996
5d1684b485233900157040d6,"Well I was at work one day. I was on the warehouse floor, stocking boxes, doing my usual tasks when I started to feel strange. I thought I might just be hungry, but I felt a pressure in my chest. The manager looked over at me and asked what was wrong. I wasn't able to speak and everything started to go dark. The manager came over and helped me just as my legs were giving out. He took me to the break room and told me to get some rest. It turns out I was having a panic attack. It was not a fun experience but it could have been much worse without the quick action of the manager. I now know to pay attention to how I'm feeling and make sure I eat enough.",657,18,65.3,55.248174147275
5d45ad4e638dca0001daa412,Someone was working a late night shift in a warehouse. They were stacking some shelves when they started to feel a sweat and see dots. Their chest felt tight and their heart started to pound very hard. They mentioned that they hadn't had much to eat that day. As their world started to go black their manager called up to them. Just as they were about to fall the manager was able to grab them just in time. He took the worker to the staff room. There they discovered he was having a panic attack.,497,8,29.55,27.940141438919998
5dd00f0e82a527107df2df46,"I was working at my usual job in the warehouse and I started to feel strange, I carried on doing my job for a bit but began to feel worse experiencing a tight sensation in my chest, I thought it might be because I had not eaten that day yet. I had to lean against a wall for support and I began to see spots. I saw the manager across the warehouse floor but was unable to speak to let them know something was wrong, The manager came over to me and got to me just before I passed out, they helped me to the staff room and gave me some cold water to drink, and I started to feel better and the chest pain went away. It turned out I was having a panic attack and the experience taught be to look after myself better and ensure I get proper rest and food regularly.",761,20,63.550000000000004,48.459598989955
5de672702cf2045ed734e846,"I was working late on the warehouse floor. I started to feel pressure in my chest so I leaned against a wall. I saw spots and couldn’t take a deep breath. I heard my manager call out to me and he started walking over. Everything started to go dark and I started to faint. My manager managed to catch me and helped me get to the break room. After he asked me some questions, he got me a cold glass of water. Turns out I had a panic attack. Now I know to pay more attention to my body and take care of myself.",507,16,48.83,49.376086020730995
5e44835e19674731744ba0cd,"A man was working at a warehouse, stocking inventory. Suddenly he began to feel pain in his chest and started sweating, his vision going dark, too. The manager called out to him and just before he collapsed, the manager caught him and brought him to the staff room and gave him a glass of cold water. He later found out that he was experiencing a panic attack, and reflected on the experience and how he could prevent further episodes.",435,13,36.32,24.52987598317099
5e8df7e8ae7a8007d30505e1,"The person was working in the warehouse near the end of their shift, they had not eaten or drank anything that day. They then got sweaty and began to see stars/things went dark - at this point someone had noticed and told the manager. As the person begun to collapse, the manager caught them which saved them. This could've been much worst if it wasn't for the manager. They slowly come round after the manager gave them water, they were suffering from a panic attack. This caused the person to reflect and to think about checking in with themselves to see if they're okay and if they need food or water.",604,11,11.74,12.919894233144989
