recall_id,chars,average,text
summary_gpt4o_3_3.json,126,0.7687,My best friend pushed me into the lake. I laughed uncontrollably after she handed me a frog. I promised to get revenge on her.
summary_gpt4o_3_8.json,133,0.7687,My best friend pushed me into the lake. I laughed uncontrollably after she handed me the frog. I planned to get revenge on my friend.
summary_gpt4o_3_6.json,142,0.8061,My best friend pushed me into the lake. I found it funny and laughed uncontrollably. I promised my friend that she would get her revenge soon.
summary_gpt4o_3_4.json,164,0.7735,My best friend pushed me into the lake during our camping trip. I laughed uncontrollably when she handed me the frog. I told her I would get my revenge soon enough.
summary_gpt4o_3_5.json,173,0.7579,"My best friend pushed me into the lake during our camping trip. She dared me to catch a frog, but I wasn't interested. I laughed uncontrollably after she handed me the frog."
summary_gpt4o_3_2.json,177,0.7735,I got pushed into the lake by my friend during a camping trip. I laughed uncontrollably when my friend handed me the frog. I promised to get revenge on my friend for pushing me.
summary_gpt4o_3_7.json,191,0.7653,"My best friend pushed me into the lake during our camping trip. She dared me to catch a frog but I wasn't interested. After getting wet, I laughed and promised my friend that I'd get revenge."
summary_gpt4o_4_7.json,193,0.7332,"My best friend pushed me into the lake. This happened during our annual summer camping trip. She dared me to catch a frog, but I wasn't interested. I laughed and vowed to get my revenge on her."
summary_gpt4o_3_1.json,194,0.8099,I was pushed into the lake by my best friend during our camping trip. I laughed uncontrollably after seeing the frog on the shore. I promised revenge saying my friend would get hers soon enough.
summary_gpt4o_4_5.json,196,0.7698,"My friend pushed me into the lake during our camping trip. She dared me to catch a frog, but I refused. She nudged me into the water when I didn't comply. I laughed and planned on getting revenge."
summary_gpt4o_4_8.json,202,0.727,"My best friend pushed me into the lake. This happened during our annual summer camping trip. She dared me to catch a frog, but I was not interested. I laughed uncontrollably and promised to get revenge."
summary_gpt4o_5_6.json,215,0.78,My best friend pushed me into the lake. We were on our annual summer camping trip. She dared me to catch a frog and I refused. She surprised me with a nudge into the water. I laughed and joked about getting revenge.
summary_gpt4o_4_6.json,218,0.78,"My best friend pushed me into the lake during our camping trip. She dared me to catch a frog, but I wasn't interested. She nudged me into the water as a playful act. Afterward, I laughed and threatened playful revenge."
summary_gpt4o_4_3.json,218,0.7898,My best friend pushed me into the lake. She dared me to catch a frog by the water's edge. I emerged from the water and laughed uncontrollably after she caught the frog. I told her she would get her revenge soon enough.
summary_gpt4o_5_1.json,228,0.7069,My best friend pushed me into the lake. We were on our annual summer camping trip. She dared me to catch a frog while I was eating. She nudged me into the water because I refused. I laughed and planned my revenge when I got out.
summary_gpt4o_5_2.json,234,0.7786,My best friend pushed me into the lake. This happened during our annual summer camping trip. She dared me to catch a frog by the lake. I was pushed into the water while eating my sandwich. I laughed and promised to get my friend back.
summary_gpt4o_4_1.json,234,0.7106,"My best friend pushed me into the lake. We were on our annual summer camping trip enjoying a peaceful afternoon. She dared me to catch a frog, but I refused. I laughed uncontrollably and promised revenge after emerging from the water."
summary_gpt4o_4_4.json,236,0.7585,"My best friend pushed me into the lake during our camping trip. She dared me to catch a frog, which I initially refused. After pushing me, she caught the frog and handed it to me. I found the situation funny and promised to get revenge."
summary_gpt4o_5_7.json,239,0.78,My best friend pushed me into the lake. We were on our annual summer camping trip. She dared me to catch a frog but I refused. She nudged me into the lake when I wasn't paying attention. I laughed uncontrollably and planned to get revenge.
summary_gpt4o_6_4.json,239,0.7653,My best friend pushed me into the lake. This happened during our annual summer camping trip. She dared me to catch a frog. I refused because I was eating a sandwich. She then nudged me into the water. I laughed and promised to get revenge.
summary_gpt4o_5_4.json,240,0.7522,My best friend pushed me into the lake. This happened during our annual summer camping trip. She dared me to catch a frog near the water's edge. I laughed uncontrollably after emerging from the water. I promised to get revenge on my friend.
summary_gpt4o_6_3.json,242,0.7653,My best friend pushed me into the lake. This happened during our annual summer camping trip. She dared me to catch a frog. I refused because I was eating my sandwich. She nudged me into the water instead. I laughed and planned to get revenge.
