recall_id,summary_gpt4o_100_1,summary_gpt4o_10_1,summary_gpt4o_110_1,summary_gpt4o_11_1,summary_gpt4o_120_1,summary_gpt4o_12_1,summary_gpt4o_130_1,summary_gpt4o_13_1,summary_gpt4o_140_1,summary_gpt4o_14_1,summary_gpt4o_150_1,summary_gpt4o_15_1,summary_gpt4o_160_1,summary_gpt4o_16_1,summary_gpt4o_170_1,summary_gpt4o_17_1,summary_gpt4o_180_1,summary_gpt4o_181_1,summary_gpt4o_182_1,summary_gpt4o_183_1,summary_gpt4o_184_1,summary_gpt4o_185_1,summary_gpt4o_186_1,summary_gpt4o_187_1,summary_gpt4o_189_1,summary_gpt4o_18_1,summary_gpt4o_190_1,summary_gpt4o_191_1,summary_gpt4o_192_1,summary_gpt4o_193_1,summary_gpt4o_194_1,summary_gpt4o_19_1,summary_gpt4o_20_1,summary_gpt4o_21_1,summary_gpt4o_22_1,summary_gpt4o_23_1,summary_gpt4o_24_1,summary_gpt4o_25_1,summary_gpt4o_26_1,summary_gpt4o_27_1,summary_gpt4o_28_1,summary_gpt4o_29_1,summary_gpt4o_30_1,summary_gpt4o_31_1,summary_gpt4o_32_1,summary_gpt4o_33_1,summary_gpt4o_34_1,summary_gpt4o_35_1,summary_gpt4o_36_1,summary_gpt4o_37_1,summary_gpt4o_38_1,summary_gpt4o_39_1,summary_gpt4o_3_1,summary_gpt4o_40_1,summary_gpt4o_41_1,summary_gpt4o_42_1,summary_gpt4o_43_1,summary_gpt4o_44_1,summary_gpt4o_45_1,summary_gpt4o_46_1,summary_gpt4o_47_1,summary_gpt4o_48_1,summary_gpt4o_49_1,summary_gpt4o_4_1,summary_gpt4o_50_1,summary_gpt4o_51_1,summary_gpt4o_52_1,summary_gpt4o_53_1,summary_gpt4o_54_1,summary_gpt4o_55_1,summary_gpt4o_56_1,summary_gpt4o_57_1,summary_gpt4o_58_1,summary_gpt4o_59_1,summary_gpt4o_5_1,summary_gpt4o_60_1,summary_gpt4o_61_1,summary_gpt4o_62_1,summary_gpt4o_63_1,summary_gpt4o_64_1,summary_gpt4o_65_1,summary_gpt4o_66_1,summary_gpt4o_67_1,summary_gpt4o_68_1,summary_gpt4o_69_1,summary_gpt4o_6_1,summary_gpt4o_70_1,summary_gpt4o_71_1,summary_gpt4o_72_1,summary_gpt4o_73_1,summary_gpt4o_74_1,summary_gpt4o_75_1,summary_gpt4o_76_1,summary_gpt4o_77_1,summary_gpt4o_78_1,summary_gpt4o_79_1,summary_gpt4o_7_1,summary_gpt4o_80_1,summary_gpt4o_81_1,summary_gpt4o_82_1,summary_gpt4o_83_1,summary_gpt4o_84_1,summary_gpt4o_85_1,summary_gpt4o_86_1,summary_gpt4o_8_1,summary_gpt4o_90_1,summary_gpt4o_9_1
583c25b675d7c80001b73e9a,53.47314599386027,36.40181343928003,48.5738689434902,44.01181475764997,52.00991893667651,46.49192913065002,14.181966427323914,43.86170736434997,47.75299678993406,60.61486474269998,73.03839435322288,73.10155599116928,76.2191704212853,57.39227401574999,28.58361600826538,81.27625201006992,74.59223008044592,47.14808708804003,38.64442333323768,59.58999995246245,60.74391518179709,15.972237607613351,10.260240808502203,11.758094503045413,89.57707952573992,38.50643763589994,70.96616045994506,3.5622661966463056,65.50527407030427,25.61256999933039,24.766179079997983,36.280085014940084,54.76408681393991,69.19388168169706,74.25714160716393,51.394055945610035,82.15799597656599,51.926756370014004,60.57540945040989,35.88015183313382,81.36235107393009,58.0101568842,45.824092559251994,63.06212521743009,65.78410617257896,64.90870087548001,55.272412280839035,84.88893818173904,50.90092534248993,88.8719440723379,75.48469307492906,54.09027504681626,20.971811440799982,61.336480409180126,107.90919860244298,69.54493042275703,63.67522352590686,56.35097885038169,52.46658651811663,51.09420989400007,77.10280207637629,48.664288208871085,77.19183119983609,23.834888665950018,84.31583565542883,68.19382710822902,59.43488251035092,69.15432483596123,45.26356865716889,50.10620610704996,60.399137546739894,60.17042948052199,68.57575508780315,75.58639301543008,15.46018301899997,58.74866515856138,69.25612049980646,92.55161158576311,64.9439929791481,58.29651485663794,66.45306252832984,44.27010171510551,43.151361889757936,64.82585188324015,65.71216538852968,47.26862083979995,70.04012191414881,60.615215383679924,55.231488197434146,32.72675030086998,75.89161361950687,106.129185855674,55.77261216446118,75.77228883120983,12.369221949300254,95.39429073208385,27.642064057989984,52.52803288510995,54.96996814919544,75.87050055535519,62.462176625618895,44.07590777469886,101.17456332723486,64.60242353190165,26.55292741091006,58.74276871450866,48.92720232935994
5a6c8047e70ca900017acdae,-12.679737758890042,1.3706236250300208,-19.143456471271975,2.768678295869961,-9.525484687453629,2.120147140559993,-22.799809195089892,0.8535316667899906,-11.022179029875131,3.927097269079922,-1.5786365273231695,7.15621976224304,-0.3681266176170084,8.27632836206999,-36.83233046594887,3.2396423360500535,-13.846245952930076,-9.25931298255,-40.620176820725646,-23.39633165377245,-25.07590795901297,-32.479164440609566,-24.873487441635916,-39.910346229043625,-18.65551223818784,3.0005439832999627,-6.804169292050574,-34.84688777990414,-24.626561393909014,-45.91629997352083,-41.98121321455301,-3.20318004971989,6.947236271510064,0.3284648847900371,2.0858647889069744,-3.741820895653973,-2.2526535106401298,-5.533926158282952,-3.4051536456199756,-12.949513759052024,-7.930011020829966,-3.215806022730021,-4.0523939450389435,3.8190506766600265,6.413033471293943,-1.032410600840194,-7.749520078889987,0.1762084630860272,5.273064287699981,1.5961581096779582,4.142567968661979,-14.810890006572665,3.134608464500019,-2.7789019046101657,1.1359771889019612,0.4169273905330328,-1.874664552716922,-4.706006923514906,-17.805616453174025,8.481885842219867,4.937006251994035,-6.431638942107838,-15.829777749230288,3.521643902160008,-3.441957558671902,-16.431329581520913,-3.808566796630658,-0.8009495727239937,-7.128798335347028,-13.369936995550006,-10.035272903035091,-0.0219246782899062,-7.055416911110569,-16.373943590799854,1.2322873929999787,-14.064303675706924,-8.32719565987918,-2.5426685685858956,-11.8550815493968,-15.977732352583187,1.1217727365201426,-5.459888016708874,-25.779977705926058,-1.7042703666900252,-21.24639334413905,5.376852748000033,-7.967777663466222,-6.312318717720245,-17.06596946865011,-25.922886475060068,-17.173388479986215,1.6261955018826484,-24.08390488851137,0.0770292451099976,-40.86274791130654,-7.2273297301399,3.3321645402101012,-18.73939663207011,-9.907213453983104,-18.4491064989802,-4.9912881561381255,-26.241540171623,-6.729056660739843,-11.973429942465827,-6.8333435654049595,-11.242173192720657,3.1335885649900206
5a9fa90f873cda00010d29d8,-12.996545920859944,10.104870492930049,-25.35963502973891,9.50124510631997,-16.151761491988964,4.214234481930021,-60.59428433511994,4.110646248349951,-14.7195563034702,13.045342664450004,-1.284427623618285,16.972815296728015,-12.427370730870734,15.45070996550004,-37.56353483821795,14.087885280800036,-25.909079592612215,-8.740741879004872,-40.920754077912534,-21.304014925531646,-9.82430510528684,-44.034075336439855,-53.56453836919445,-52.896973203335165,-17.385735244339912,10.187576461050014,-9.52199945636471,-60.70664600175769,-17.756134940183983,-57.29283619300395,-52.590234753386085,-1.8506256076799448,9.723417121290083,8.58504117173402,9.809862730168106,-0.576183008560065,5.648446474579941,-2.126078344325947,13.540767091649968,-5.933659562722028,7.825355605719892,1.0738701222700229,0.5986706925679073,4.058388867929921,5.7202125736969265,14.669638329809914,4.653034961795015,19.815675348344826,13.347464083549994,-0.6235656062521002,10.38846089626304,-12.889182489006773,5.48692053450003,-10.179292686780173,4.687459833814046,10.864094287782905,1.5330030386978706,-5.467781885175896,-18.670419042879075,-2.9976153806901493,2.0052089902039825,2.1259811097220336,-4.373536017923925,12.638483643929987,3.0223696967500473,0.826086417074066,-6.951035758613671,2.0943468815971755,-4.543781122801192,-15.48048738954003,-6.366635035059062,5.83921546989086,-4.285699258866089,-3.4258025780998196,5.332192726999978,-10.275825532747604,-1.815585208434186,4.049763845511961,-10.21046542844897,3.5600308631667303,5.283826222250127,-0.5014967520428399,-25.273487724716233,8.387063188389902,-10.052378778933871,9.833900193999996,-9.931299069319948,1.566703212739867,-14.051576475859749,-21.77014738439607,-25.401650279897467,8.485393964012928,-22.86196300911024,-0.0650027234150911,-54.29238910914319,5.319376820090156,9.988776855810071,-16.347534586310076,-19.549677534783996,-6.336797906721131,1.840276583302057,-33.02809126612442,-6.885097506959937,-4.8753304007700535,-0.7089681526350091,-5.843539552335869,9.650827397449971
5bbb5e3f118c0600013c3202,36.245361018139874,29.29856173023001,41.49286800405616,41.96998530212994,26.3571109177351,31.52860573255998,-3.1766993934411403,35.50355917779996,42.07426192229991,41.56264529374994,56.65426515509307,22.10616786040805,32.007771318980076,20.99600691946,2.1752549044931584,46.331543633900026,22.05093395041399,31.16227506494988,7.053628333767847,35.59165392717341,32.890168820325016,26.70566187237,-12.460723120910188,-13.091695488051757,31.95154756248803,46.05596602139997,41.17737212242832,-18.862836398245236,31.24874228139697,-21.69203235925852,-8.373212582611814,35.34074725472999,28.292488647650032,37.97723706629017,41.28641329090806,27.92257298433003,29.58927473317999,33.845722114870114,52.408804398389975,15.49280830715793,33.728452622269856,33.11956876437,35.13497312112406,36.525577120409935,33.363627608845036,50.34687431979,37.34571497612308,34.40421107656596,23.246481915419963,50.966614320597955,34.60103006928807,44.48519687221233,38.126161116500015,34.70251079427976,46.41260761890703,52.880731005232974,31.613255341333115,10.7116635926011,26.616836341662975,30.44977462416989,33.204466581480915,13.94957458110298,52.60911455982978,18.071577465330023,50.418029311411374,59.54586731673089,29.35605396765004,35.101994268570024,42.6765145656027,34.22249792418006,40.97467758319499,33.12384404993213,30.250543020727036,41.25344355510015,41.396895304,17.004682201907144,34.264978611862944,43.39407279956413,27.30878600526603,26.53606001666094,31.12268859776009,22.874468846592208,21.765652882230825,47.850774225399846,27.67213258427114,27.148947798000023,28.87335013293523,20.19063640623972,23.045373433760005,18.59984022458002,26.83432040917955,56.95213388867069,23.04084702098885,42.603736462940105,-3.868642697382711,42.59216123594024,28.29726993895011,40.72645433665002,17.964021295032126,39.87559059831983,33.197897290538094,22.031564027973214,48.989853409056195,33.33531110869421,43.224956170404994,19.381980719733292,34.524929011449956
5c5cad3e4ee81200018eafe2,23.315557206410176,39.41870486513005,1.1218010069419506,37.00032172860995,38.66946781272509,27.87320431306,-4.36238918909703,28.93745496365,31.93881856739972,36.160569175249975,55.72083953232504,35.06707430269,37.92613354289006,32.42350945879997,7.283012735220382,34.108781843200006,20.11300437002592,30.966313379520216,-10.626487659001214,29.911011734493513,42.47086366069698,-5.929113045199756,-21.084756715849835,-19.53793572607856,18.135642132320072,38.91277574749995,38.8562331721248,-21.75528694550394,39.54219547620323,-30.364913492704545,-8.243482530206165,48.415534326680074,40.18509918134998,45.449564675646,45.280329243957,31.754118744580012,37.834207115143954,25.37873191758706,41.36216005603001,47.09093682136802,30.14454683563997,42.305858171089994,34.07569498747387,50.348652009720126,31.339851060957017,46.516870272709866,31.892144952228023,41.09401095048986,46.70596627164991,42.01546350836793,46.59983634989203,35.151473445812144,14.911668645800006,43.449813584919866,46.4315104036059,45.95704989055298,27.88627565100296,26.45483943343413,26.01376139422905,34.436873902600155,41.53358777564097,34.174534851075805,34.072103632191784,21.78890408753,43.26256420507002,35.28149683386209,34.85196163949013,45.209392345756896,49.7645239931328,38.00380253219009,27.49625177079679,34.36276346058389,35.071935402820145,29.253744075600025,36.906435845,22.709104766725886,37.7407097653786,36.61286700657911,18.476208850924195,32.90123483853495,47.963033309860066,24.775419359342095,18.91086814400387,35.48539508267004,31.999683471885874,30.504840985999977,19.568461254442127,17.362367532429744,28.001740790529993,27.74413546690971,19.955530602769613,53.08677916287888,22.415804078802697,28.00732964542999,-23.94748290430698,41.314200074070186,30.726644205650047,22.22788509207976,28.475541464174967,35.499113879930974,20.488242405433994,12.237347226433258,48.150059461160026,36.635615992121984,22.432783926014963,12.66477039745314,33.49295455625003
5c6cc9e2ffe5270001d3e90c,23.21253420950029,28.541333973740052,1.8401138487665776,28.448372552310047,12.748634804988797,23.925143258440016,-16.95674222486241,30.88178609892998,17.163311952054073,33.90539372880005,38.775081355060024,31.949917473031974,19.961663373961983,38.522380009049925,-1.7924206651896384,27.95762003556996,18.173131911536075,13.574571233536062,-1.6072720857700915,25.377012378315158,18.857409018607314,-5.110480947876567,-13.794206986774952,-11.58849443925601,33.92745120200607,31.927367660740003,6.710282931885786,-9.200753328437258,35.82440360413102,-6.153935386870671,-4.539146115107997,9.125821369150117,31.769398171919875,32.637649428955,41.671274753819034,28.433430271760017,29.226042122489957,5.754148709120955,46.728817573199876,16.102879953501997,26.872001189370167,15.060199232529953,21.22322361634201,44.46322547468003,26.306345704943965,41.60013884944692,29.566561430616048,32.71224513458901,31.21310966610008,25.366531322359947,35.846585434062035,34.68282259557236,25.527808950799965,22.34581065095017,17.504676884062974,15.496868340859919,48.34365261375888,14.395882380501916,10.543167004664838,38.08271185935007,29.71880196932807,15.585056626463938,31.520431835442196,20.788487662620014,22.911292312054,20.32201770295319,23.473097410363835,26.555310682324034,30.088569050273918,12.555284766069917,13.197489603533995,26.19908269694406,34.03549418425996,27.990146469510137,12.51036770799999,-13.990905766336027,36.233870169641705,14.46719966955311,16.999613161339084,3.4039145473800545,27.69556868035488,16.029277293378072,10.025046962050055,43.27256658619012,17.506554457937227,23.63665074299999,27.150128044200983,10.143933695279884,56.026520473970095,35.20937994939982,18.493617773066944,39.70256969442903,21.479118116205427,7.743778629049984,-12.607952846611852,44.73185526110365,17.34172231593996,9.32070755868017,26.98326687011786,25.545902362674042,22.617317241853925,-14.750257890960256,48.47207555564205,20.692402549704866,17.21065159389002,20.355882472877965,32.044600339579915
5cb67a7ab73e8a001507fae5,-9.235049791889878,10.60720582913001,-20.11539016839583,9.842914524899925,-3.6990428570506992,11.03319678972997,-22.279457635996096,12.960768294449965,-5.865224420640061,11.07797805194997,6.750709203213091,11.421367992026036,-7.161710526455863,10.037093547970017,-31.27216615206771,10.592301993400042,-0.2559476173801158,-10.022855865190197,-48.19369836876331,-22.647228601052575,-15.221658890258825,-33.11207936105575,-35.445014435464145,-45.692571860429325,-18.07493889784996,13.440050847499949,-7.73902183874452,-52.2145694774822,-10.863055682887987,-39.61577318710533,-46.211162543138926,2.4591332943000452,18.699275589850004,16.187351982298196,10.462682848350935,1.3179291368500117,1.472905500980005,2.6051867582590376,2.889250868390036,-3.4273350363720283,-0.2849211039900865,10.51248462542594,2.4417108188439443,12.327168660399934,8.26311865120806,7.38460855786991,4.956013093009005,1.1939969697899642,13.04851706283,-0.6643777684821544,12.594370676632025,-2.092474475241943,12.42289209650002,0.2983860353299405,-1.1837708079449385,9.830171918328915,0.4955661791730108,-2.1941560377148335,-11.9116075574741,5.090419602769998,12.949118864252,-5.325150752035142,-4.702910251885214,14.43614792773002,4.774422346348274,-8.070496721137943,1.4976919511261713,9.81096596765201,-0.2699659100469489,4.805707549630142,-9.856851936142904,10.53232315243622,-1.699029711580124,-5.562147241949788,6.874588361999997,-9.12573842091183,-5.318184793625278,5.329242494504115,-10.523029884849848,-11.395294300070644,3.1168818959399687,-0.5849279067417683,-25.348778024196235,6.501085403210027,-15.99570933229893,13.311511515000037,-2.29795263631695,-4.8798673609101115,-6.633239396250019,-15.001151250900191,-6.300970383044387,-0.2464455844990425,-23.375618911962192,6.328930986830073,-37.05418041744315,2.246328461990288,15.379553856890112,-16.801583103160283,-14.811574680034257,-13.275503015308914,-1.3416608615018504,-28.59595234043377,4.876374203709929,-6.1645821629599595,-1.6981054200689982,-6.706808669746806,13.91706430979002
5d542c3a5af5900019bc80c4,41.522318869940136,35.24817692843004,4.160603312473086,23.24076960917,28.489882488835065,23.49346924245998,-8.477829095684228,22.69324408909,18.74281858942004,25.355064026149932,37.02022950641299,33.69314180562196,33.64427275452499,25.849148775399954,6.157508989889266,30.417280837700048,30.68269877572493,43.28591804384996,16.301769540375517,27.232742606389365,30.60758273999727,17.393380785190402,-32.94298184765921,-14.053253667802435,30.88860243654085,25.53312243149992,43.88818684657144,-27.915382265654443,37.6391352980072,5.375482173126784,-27.40452584900322,12.30586776083004,31.88302102860007,19.915217714540177,48.36550089816399,14.781477066529987,12.654538670814873,29.884306601784033,32.58757861592994,38.481641162758024,32.63352782792299,43.60234091293,34.7482675684339,51.473375150170114,36.41425726768989,58.30259256576994,31.473747059418997,59.25140044577597,43.74522320639994,34.25715554884789,28.090553775857984,35.363843605986176,16.724736633500015,42.89203354208007,25.86908697189915,43.94885217925298,43.78413155634098,39.847497023119104,18.438747454450777,34.709714807670025,42.48639475857192,30.647426409532272,29.476765365359825,24.21643948676001,53.57071712539209,34.76672697120898,28.476169580430224,27.251461798000037,37.70594071814298,34.5491876000101,28.404666136269952,37.97665184054608,28.899233301030108,35.65615188760012,14.653520272999998,21.508538976268028,40.837543481102784,50.091992205824,25.125837848092033,17.663797553656877,52.67548933033004,22.152562793181005,23.97645892810783,55.749478436280015,17.27953384422608,21.324236430600024,23.860666736266012,8.100420588679754,47.02603546470005,21.692789414729987,17.474523338292556,59.65470086141977,21.012390365047622,62.89298193673994,-5.811503364823238,35.979102964840195,18.972233621780106,32.12876060989993,18.228999843906195,56.680988512258864,49.58482938930001,16.60781814102711,38.816063670240055,45.36215844310004,13.48426916798502,33.64654280258219,24.574960990449995
5f3287b83428cb05746e2214,25.395819393930196,38.27112001134003,16.677641787071252,15.954980616869989,21.438491634140746,5.1299651118699785,-19.882428157443428,16.839293362570004,13.683619845734029,16.68356091960004,61.49182561068494,22.283079413595033,26.252245666245926,19.224577295510016,14.666740561007373,22.48716793969993,30.06969255237391,21.838839128110067,-15.216991378659259,25.119112495570334,33.35552096426318,4.453031995130004,-4.82620534263333,-0.9771195369639827,20.945709339425093,13.838164087530004,16.752805081870974,-17.865573583924288,31.36821676355521,9.013871845017093,-18.33583328152008,6.779924158479901,30.09054861840002,22.861783618806044,36.80054386972711,28.369818232200032,21.00584479640986,17.854991956039953,24.090714480039992,26.38001975618181,22.560734777764992,26.431952193389975,27.56451875220307,34.745158646360096,20.303745920379924,32.892097966310075,20.69366604837512,36.283501787710975,31.19099629080017,34.10557423274997,32.74752221040569,49.04006807805422,15.385763239100001,40.79405735162004,30.306627097183082,21.190051865529995,40.23933224932307,19.223520824377943,13.911473274727086,56.03954462726506,46.112574737768,16.158822388712906,31.60570539930518,11.979241781989998,30.21410576828407,31.27466227344007,26.370247886767856,24.051783085923944,36.75036590660375,29.56204062485972,24.49254886557219,30.78118907134194,28.706370097437002,22.61633065363003,13.373135883999993,12.350756756166447,36.788190754091374,32.69616538021512,20.236186219334968,20.832123668481017,34.81490535815692,12.667530945011094,18.835532347429762,60.27110426115996,14.231827710131938,5.750851581000006,26.35498085816903,-3.0999345152199567,41.76489899954004,25.270534573234954,32.627131083220775,48.00225272902594,9.837980600466608,40.68434671557998,-8.852778156881186,45.57616079413674,10.318855756039994,18.28118268532012,18.917620017165746,34.9982016350541,27.783123819578122,21.68487911157672,46.96460103942604,42.72110076512672,7.430463200740007,5.378788810563947,17.782050289679944
607b0ffd5eba9d3a9d3f588d,17.80143715278018,17.92323953293004,0.1720220659976803,20.018775227109927,10.026167351596996,2.6347778215599647,-20.102187015271284,10.667982633049974,-2.365048433080119,22.607216523649925,36.16917539439305,38.67164594485507,26.145061221584,9.529438134860015,-12.09235470530166,22.756589220900025,12.151578572449807,14.437215968299824,-19.93444784255644,11.94027126090532,6.270392665710915,-11.370746673509984,-32.06396910830972,-35.42353982459508,21.22904675618088,24.068481107699995,20.07178159803334,-44.92611926376867,31.37592406867998,-32.21206028419783,-37.40486014192538,17.314080969410043,17.702254715650042,22.694724000920132,37.988421808682915,18.956736080170003,22.29518297609991,9.72550454521911,28.882975970519965,8.949462056567995,28.380847426349987,32.47359361491999,8.731015057773902,33.34905445574998,22.79066287369801,48.108954109889964,23.648559679461073,43.04590677518195,25.8943305107,10.026426783467969,24.045988262842116,37.67021921530818,8.6323593555,22.93872984123982,13.759060756646932,32.60964403301307,29.435395784443017,22.34842293075508,5.587841265270981,31.80719815652003,47.59974402198907,7.750413484960063,17.5087456384299,11.50941545003002,30.251590909255356,9.013646823341103,33.8624564057352,14.564949931653246,21.81184898033689,9.376179976320143,5.222531339721627,5.183786609826939,14.049088956052174,11.256015741900228,22.95169784699999,5.009231054310931,4.377653139384847,25.523472802864035,10.538977165482038,5.344467611193977,22.925966271446217,2.1557477978810766,6.440851265728725,19.527884360039938,-6.117426316343881,26.331442398000007,8.437371485090125,-8.43411676181995,11.052520405440193,-7.521681230219883,-1.4419364508403305,41.53159757806884,-9.562698165945449,39.43419222995999,-38.77528839168008,34.23179758499009,12.710039975750078,16.32137780959988,7.627256696348013,24.954828189384894,23.543837608340255,1.4562198389230616,26.463934151239982,23.099004341818045,18.738197114734987,0.2675631566703487,18.32732770155002
