recall_id,summary_gpt4o_100_1,summary_gpt4o_10_1,summary_gpt4o_110_1,summary_gpt4o_11_1,summary_gpt4o_120_1,summary_gpt4o_12_1,summary_gpt4o_130_1,summary_gpt4o_13_1,summary_gpt4o_140_1,summary_gpt4o_14_1,summary_gpt4o_150_1,summary_gpt4o_15_1,summary_gpt4o_160_1,summary_gpt4o_16_1,summary_gpt4o_170_1,summary_gpt4o_17_1,summary_gpt4o_180_1,summary_gpt4o_181_1,summary_gpt4o_182_1,summary_gpt4o_183_1,summary_gpt4o_184_1,summary_gpt4o_185_1,summary_gpt4o_186_1,summary_gpt4o_187_1,summary_gpt4o_189_1,summary_gpt4o_18_1,summary_gpt4o_190_1,summary_gpt4o_191_1,summary_gpt4o_192_1,summary_gpt4o_193_1,summary_gpt4o_194_1,summary_gpt4o_19_1,summary_gpt4o_20_1,summary_gpt4o_21_1,summary_gpt4o_22_1,summary_gpt4o_23_1,summary_gpt4o_24_1,summary_gpt4o_25_1,summary_gpt4o_26_1,summary_gpt4o_27_1,summary_gpt4o_28_1,summary_gpt4o_29_1,summary_gpt4o_30_1,summary_gpt4o_31_1,summary_gpt4o_32_1,summary_gpt4o_33_1,summary_gpt4o_34_1,summary_gpt4o_35_1,summary_gpt4o_36_1,summary_gpt4o_37_1,summary_gpt4o_38_1,summary_gpt4o_39_1,summary_gpt4o_3_1,summary_gpt4o_40_1,summary_gpt4o_41_1,summary_gpt4o_42_1,summary_gpt4o_43_1,summary_gpt4o_44_1,summary_gpt4o_45_1,summary_gpt4o_46_1,summary_gpt4o_47_1,summary_gpt4o_48_1,summary_gpt4o_49_1,summary_gpt4o_4_1,summary_gpt4o_50_1,summary_gpt4o_51_1,summary_gpt4o_52_1,summary_gpt4o_53_1,summary_gpt4o_54_1,summary_gpt4o_55_1,summary_gpt4o_56_1,summary_gpt4o_57_1,summary_gpt4o_58_1,summary_gpt4o_59_1,summary_gpt4o_5_1,summary_gpt4o_60_1,summary_gpt4o_61_1,summary_gpt4o_62_1,summary_gpt4o_63_1,summary_gpt4o_64_1,summary_gpt4o_65_1,summary_gpt4o_66_1,summary_gpt4o_67_1,summary_gpt4o_68_1,summary_gpt4o_69_1,summary_gpt4o_6_1,summary_gpt4o_70_1,summary_gpt4o_71_1,summary_gpt4o_72_1,summary_gpt4o_73_1,summary_gpt4o_74_1,summary_gpt4o_75_1,summary_gpt4o_76_1,summary_gpt4o_77_1,summary_gpt4o_78_1,summary_gpt4o_79_1,summary_gpt4o_7_1,summary_gpt4o_80_1,summary_gpt4o_81_1,summary_gpt4o_82_1,summary_gpt4o_83_1,summary_gpt4o_84_1,summary_gpt4o_85_1,summary_gpt4o_86_1,summary_gpt4o_8_1,summary_gpt4o_90_1,summary_gpt4o_9_1
0,207.76223460918823,66.55334011711997,145.47880565463083,73.40507833853002,212.30424222164493,52.766268176134986,141.3309272272504,82.51312636250003,164.13225470709813,80.08163337994995,196.6094253633371,68.52866174151598,219.46822421261027,81.89161639099001,122.542959559496,89.78171003312002,171.29768745053207,191.496604041851,171.23904022083434,253.8488746721414,211.07309058363217,152.49031912944974,136.66821413253547,166.67894588449963,211.40274963726324,81.77423286474004,194.82479272424143,198.32387197182743,182.91630021290848,156.4047992579217,143.53209202726885,104.847033649284,108.89783519294996,118.28502775804009,98.8035207661419,93.40625048501,123.21227826280006,116.42830364953494,127.53170883763994,155.002457027015,128.185752389012,119.61522666978,126.5123400132386,117.15527494606,145.57912255530994,135.09920847316016,109.97152635977945,147.18806732703695,126.85956030544992,136.6700222273338,129.09841528261097,137.62272229864152,25.056380926399996,144.80364298218012,188.655166414626,141.04715922077594,149.5135793204331,124.67349150081418,130.40526801830492,148.738896672103,193.89537953641093,155.95400479395175,155.93291748745378,24.224804901460033,141.74653661525986,172.38113307994013,142.23303215213014,202.00955232451471,212.62915537909225,181.72283325365584,178.630301543649,158.90829920896192,141.6179458752049,199.56170473012023,37.09709918499996,204.28459146130763,196.26803570406196,182.2151011204253,187.21520298724204,163.50608778413562,185.68454125327435,151.77950476907515,144.64418889176704,181.75287679326016,157.1305449354561,60.907132544300026,152.42018021906415,179.9357064825099,147.41368566667006,150.0227319225262,195.242244193078,209.6148845719788,197.8651083880302,177.71037992022002,175.3328235916224,213.611667132898,48.56072143797999,172.53638969691997,175.24549696403642,207.1856407304358,205.42257069926904,171.64486562507773,207.6574860544381,217.74492538326513,67.34945653860399,169.74259086904658,67.95471627323997
1,8.18529760220008,20.002810710739936,8.75598899266879,41.46470665139998,14.79891741395727,26.10198053060003,-12.28467610305961,38.56791311559999,25.831518569583977,36.84334183264997,34.61631607103527,19.08199963928996,34.11703141827502,33.35933814680004,-13.716338295058904,30.88013154741998,19.22186489858973,21.192948602439856,-3.706465062046391,27.816247625817823,16.840184739392043,-7.125543394180113,-33.30826089947368,-29.999055968213725,15.055522824398167,45.7770736169,37.21297837411794,-16.03209182692126,16.950977954713835,-30.116155659994092,-12.910687706469616,23.77080944561004,30.964575380529936,37.32985015851,40.01881474849688,17.01766936706997,20.115901543365,27.322461848685975,28.702029968710008,25.07268163972799,29.27507874631988,27.31162322497016,27.34484897692073,39.63682432810003,29.61239440411987,39.16974292394025,30.62988313905487,23.71211544643495,36.01737609895997,31.27917350864379,28.50450656646603,37.359613195325664,43.68392654680001,37.68491644143023,34.31648861123904,29.551139771099997,20.836129984002127,13.52426678311508,11.059005061362086,30.18911498351008,42.16970987520699,26.154018788295843,21.242920366579938,21.653842699429987,26.033587350915013,30.80376267579618,19.32180411541958,25.286178437069793,35.1121717711851,29.282634603046063,29.943429160454116,42.05402949999393,32.71603195652983,24.74332403303015,16.09877236099996,17.553901650811667,27.6606439952825,21.298524810975323,21.51637220299972,26.329356665758496,27.955733354236145,29.163844047823204,12.84621114460515,42.07895260243003,27.97368076121211,18.700486675999997,28.291836848168032,7.82807483841998,21.137877152840247,13.54873472645022,20.332435821097988,36.82534697929077,7.049609902349175,22.01560723729017,-21.663212667357584,26.83490973696007,25.971674286550012,28.47904270797017,19.74985979488997,25.057182410678703,27.835661844759898,-6.156623230876448,34.35205373206304,27.944621317556994,39.17283394006,10.339610392040868,43.383864707810005
3,156.93932078646003,49.82583234213996,109.73054233642574,67.15239768805,139.53780109754598,58.04500937484002,106.2955667924557,67.61467351814002,88.01054672763803,66.32070527251994,133.57487319274117,95.52671659574514,120.95720511438844,89.96339457536004,113.50287960939296,85.25950459087005,144.85499096159197,127.71795394679884,131.40480396896328,142.28587645881862,132.91865901578512,100.92947242664012,68.86818540138938,122.83074812982296,143.4870981608915,73.06679723950003,117.09837651180192,122.60554425604096,142.11832697994396,85.49296892794973,86.28168566244676,60.164646430540074,90.52001972454993,101.36156257527205,129.4089012897059,82.85138786075004,78.47373026365403,85.96304710843049,100.87008243007108,104.58152559828136,92.98436810915996,101.22352483554612,79.04029270222566,152.27065083440016,96.92689073664292,138.76035914796012,111.89397324821893,131.68948023734492,115.8610575043599,113.0756908840034,104.87753601593602,113.54413882502264,12.896751873800014,100.37576012390514,137.165921702054,128.77630633419017,144.102075803582,134.08284484079513,106.07395801712003,165.67576386554015,147.07953446482406,128.09306765241786,109.02260710500184,24.188286424310007,135.74409965655605,72.06164402837567,153.92831707916412,100.915354159275,99.44658344581308,117.98093832735594,99.26101893907412,139.906054897187,142.74457004248393,110.49805790086998,26.322439457999963,121.91103854886978,140.05725454752883,110.63465770957237,142.00719271930097,120.9177784236615,118.04231332363418,108.38907937639031,114.90376728508365,131.9114039389001,99.74877576528912,65.76074508389999,140.97430234018225,98.63988678693,117.76056046994972,129.5408138912701,94.38421346507084,174.27753640878473,134.61297785593,129.2178458134149,109.75294498122366,137.00394015456004,27.421447891470024,105.58271660240008,131.8543905423899,133.7746360180488,148.42620837994127,69.67774353357117,126.08576856330296,179.00114504836506,45.05926968655899,123.56119704930006,83.11591536704003
4,18.04818420538004,33.89256620213996,21.2647797770926,34.99796805264003,44.12580533299001,17.867427717600037,12.103343669925836,31.909485633600013,35.96532525381804,35.763002073649886,45.45807821123299,55.855228347425054,43.99377731654795,54.03720064422003,4.26070522621103,40.23140311211989,31.271946326103944,42.36576513015984,9.39117417049556,45.913043047824885,37.02947650820784,16.6128854692397,-1.1894404243330428,-8.301849925310762,16.07346765349007,53.16361343950007,17.478066738932966,6.089921586601122,50.47757742602971,-1.3241332990519368,23.660850657773153,29.385412492010005,49.708365059725,41.121006072506134,39.53816704682697,37.95260589269992,34.59590445224012,32.066705050958944,45.61984883713012,41.83074843890597,51.16657933058502,50.86095197759016,36.526897838190735,42.31577376619998,46.24652204413894,56.84694690233016,60.34931443732398,56.69155423444488,41.37464576795992,36.9025862805737,65.22721194486905,33.139247533497155,19.675327913800015,32.5152890763502,55.90449607368214,39.88338324435995,34.11042043162615,47.93412911641212,40.92827354192286,49.49422109198008,55.44164305535605,26.632580816901736,41.839009818063914,14.704449530590011,33.34869994812993,38.39423446513729,43.07330687796707,53.58305495325613,38.82713827454813,55.04596184518596,32.08431655731488,61.97456676927413,30.646711888673735,47.80799918103003,24.635227432999955,38.70345125679864,34.23914910577378,48.21018565776092,34.45061508521985,28.78682164642646,32.869283464430055,45.56273374976536,28.89252761074499,81.4597422260299,17.566545910966397,40.29611223090001,37.713799596193894,18.66632418295012,47.50750130889014,23.989948186790116,61.89989256739182,26.599477885197757,13.81547862973298,59.53039131907008,2.045815847670383,56.58084652850016,31.16514371164999,15.672166764700023,33.42006660902507,29.696031322994713,40.601972209601854,1.724208666737468,43.80996920618304,54.68555024727493,31.19306119833004,13.744178494429889,40.547315377610005
5,220.35999825060912,54.07884958453997,145.44887175525037,87.21798061041,236.22734570937791,62.623989743460015,144.94441374517692,87.78053019484406,184.62178427183608,105.92124484987994,156.9256600101371,101.96972181266528,213.47335569844904,80.21978323873009,158.4351321773779,107.47387472881996,187.65637071146784,188.18311099103497,162.9798265385557,213.4976170502498,167.65648098083602,165.31430188535433,113.0853340840913,175.81309781265463,227.79085155911412,89.44050641973001,179.42248481799993,143.20285334526125,232.5467553188189,142.6095790813133,146.37271470693986,81.41229223321506,79.77960577327394,129.03074177264085,174.51636357235463,86.07123041055996,113.01393873091666,101.11419675010497,145.30298708823204,147.72885139336404,130.88152067595922,138.32377349734713,104.93877637785874,159.156693873236,140.34553946792585,150.48829444709008,148.71374858791944,143.92425054674493,135.8695037762069,156.57339883042448,113.17243780098612,167.7097154360797,37.9986331458,187.4661564474252,190.154573471812,200.45045232119605,213.48442415006616,140.84439981412504,142.71445888732865,189.22172453802511,184.33670013509504,162.58330811842097,163.2518368903759,20.89363092136,179.79775897775698,139.6613635290372,212.57645898499004,156.906886155106,173.7878393330318,168.5168803752258,184.35269822210697,181.13567151928612,193.2197641241407,155.61943239602988,39.69762808499996,174.41679074209085,207.78556185419052,178.53069576295547,166.55811970482296,138.76220717079536,161.49326755356822,152.47223884099003,207.8230617074391,206.30373874368,158.05092965858557,66.22801023189999,199.00745809937803,149.35134415167,194.22379642790995,186.41562078681272,157.89921805205586,206.1344890832197,225.3441000925247,185.2922754050751,170.0806217844979,207.22653750474296,48.536440911930015,161.83957092104606,203.53783993656089,216.83217771477075,200.1738235465698,133.8578885717161,215.34250201630516,229.98349147169984,106.72468827133002,207.34423055346633,83.85100038767999
6,73.92583336266011,25.29474474852998,70.25941115333671,28.172999982130023,96.45300476196805,9.635809617569976,21.130379999290653,42.94961765631302,54.53339624631917,29.979872201179944,71.66638865135201,45.567600230604,84.52895808883795,43.796524919705064,45.72951161629953,64.32272778222,59.92333461524208,27.1442522419361,51.211927758929505,82.83477716218954,70.09902181104371,36.370077588549975,22.58367827366874,31.88167299249744,63.8899318241813,38.77797351730004,50.2070033409957,29.20906593867676,54.95621471166987,67.80614709360634,55.82431734513193,52.45964935099903,56.69132397195392,38.47446222017902,57.47524002732643,41.63875001358997,62.24996926649112,48.77518602785449,70.805802287176,56.08400605084,70.92530680311995,56.75053888022717,50.30273785510576,59.4889705989101,78.42212889735401,68.08137749263312,59.68959761098199,74.92319849850503,55.95962317023293,82.55791033709795,71.92610062163601,70.10985982930708,18.850110174800008,74.5118679960101,98.7190974273251,52.19633457741804,64.71258954342989,49.67292896089509,58.255591980546114,42.389622315955194,77.45447541474402,70.49175878572373,69.95102143765791,9.60041567743005,68.51500146841295,62.92962211074814,73.76630084672797,58.19166271901304,51.06442356463799,53.613828355807755,64.94016246374008,79.19679467196102,62.45822826172002,76.5043169740502,31.46212159899997,63.095216047740905,77.06994242772544,78.44306338449042,64.10106196725292,76.25642372988273,81.61925598308017,53.50731037776632,55.34250677427417,70.12696581346108,69.07327608664514,26.6674285677,67.36795407107525,63.17917671845794,55.61101664087619,68.07346211009099,49.53144725724496,99.56687886762349,63.42742582912297,80.30251417983209,52.5884208004868,77.88033427765822,32.552240958949994,60.3062783618102,73.82923734275982,78.14189758148859,75.55677475918333,34.69399757823567,63.28134104841297,98.51550063102218,37.57948556767997,68.9205924848111,30.896828776325037
7,-7.347796767090131,9.381436515839937,-30.688425650157345,16.924016079800026,-6.467305841513962,4.0082741244600015,-27.700127733373847,25.150995469400016,-16.033017087725966,27.219884397649935,18.9952020252872,21.152069325413947,-2.074046024137715,17.13807375502006,-42.44801111385868,16.12592799261995,-1.8098156453750107,-3.4494326442202237,-54.53465643583331,-11.477139203640265,-25.19658473427603,-43.85131458240994,-57.833157607513385,-65.03451161198973,-13.08068322800591,20.722289998099996,4.8716785678338965,-60.98466020141359,-10.054801001190071,-62.28208613357447,-50.57352360952518,8.850817701440064,21.91916518503001,16.896160119401998,18.378143604611974,2.838730255899918,12.287874597840071,-2.106829931255561,5.090531614450015,-3.045921309802111,2.4355531960800363,6.673752766090047,-0.0823373386772345,19.85489732887004,5.364779634809906,13.869348487500131,3.788547753849002,10.06645818435004,13.465508773010017,-2.0886543948462304,20.668828622096044,4.236487993240644,12.159579480800032,-5.6000637036497665,4.832696758319798,6.98055198271004,1.0327728561519507,-6.631393194584916,-9.525164488760083,2.06339638473014,15.846879764749929,-1.317157766513219,-2.3664187670501633,12.76847447793,3.181293433319979,-6.013235781510957,0.4313452354861056,16.530950030755776,2.998276719004025,5.16828401285602,-22.917602348347145,5.698915318233958,-1.5793055932888365,-1.1875241384698256,21.352377200999996,-1.0798843647080505,-1.0014002395280386,7.136958178565237,-2.4733883762239657,-6.990733230422393,0.4484924568803308,6.605326751026041,-20.061932199164858,12.985560110829963,-5.4307476339440655,24.589361752,7.996413949441148,-13.73333792613994,-13.823287584659738,-28.67033458989681,-2.627248948022043,7.729895259011755,-24.31683591455908,5.346933498537055,-37.11784749470576,2.182792691799932,19.65424499484999,-10.795336799229972,-22.91169942796,-4.588989985928038,-13.054718434994127,-26.186513107109477,8.93573401812705,-4.284395898748016,9.294868227960023,-14.37187515878395,22.20078484680994
8,53.91315665062007,41.769422127589905,73.9489838666077,52.49402077493602,87.96811452680981,34.28124566682004,34.005867191653124,56.00502092435005,63.48459990003812,53.34096051010994,77.70943597464714,62.74457851147599,45.23170654327305,63.22575784177605,53.33164215474062,68.16686122841998,56.415559933519944,71.64547804423,47.78065497181433,86.2890551281198,71.16950131068802,70.9436781364252,10.351289718722,17.703173745131608,87.59556892037995,63.740365919099986,69.03611988971898,38.66026795721336,57.79568328648384,25.20761947184883,36.301672296055585,47.59861074722005,63.84471462837001,46.76504936981496,73.90883803191196,56.88161476626999,48.55624651286007,51.60732390599492,55.31531903360008,75.93770625039792,65.93382692427997,59.01471770924411,57.582204897723614,76.09726562251012,73.67846643004407,79.00795965705618,64.4780198877819,74.49562570420483,61.86259518923998,58.659417795073864,65.18748797903095,80.61363313747052,35.11315619829999,75.6117587611102,64.41589261155787,46.401153614630175,53.571460703103185,62.36322025036315,44.45491262623386,57.60603899355408,80.65192148826009,55.688805194705765,73.27171773183,22.333446933410016,64.58519708235985,71.04810376760815,83.59808815261795,71.67676965743999,86.80297166285027,70.6596559177558,55.201677711249886,85.27900064163396,73.13824456184079,68.34127721412028,27.022920780999954,41.779379396409695,65.92906684261493,63.78868116001035,64.30011793440599,76.3743250484174,65.56872374893919,74.46608741925115,53.66629623732524,103.84997385780024,55.70382111686604,40.473337305200005,86.06162517174107,36.63146883833997,86.40360543033034,62.58371066880022,69.96353743993495,87.01075842875753,56.20252882279897,80.15305534052004,40.958800831599774,69.86385179170998,38.01948631723005,69.85173371946007,58.474239251745985,95.99413401149876,74.97960325943586,37.6186431896931,79.99749350323304,82.10567225515206,46.79195113023002,51.22120705363591,54.85850378071001
9,63.523154968519975,37.82420864563994,53.7046078483927,78.76440751210001,80.41830033799397,64.48732460364002,22.59357040359555,80.78827874101597,68.18761997319803,72.42549387454994,100.80801477344257,62.958300716001986,77.71406483508417,62.126985085720094,47.03440116532238,74.65694378814999,59.86677647453189,72.50942689932094,33.352231516518714,72.34635739321425,63.398631987779936,44.26687407179816,22.35962922764338,22.606311824750264,71.08449835248507,84.82455220580005,83.29378209459105,37.634962189659745,77.90906275322686,18.171788733947324,52.85233947957113,62.48089126890403,61.8130099071999,81.26091461011703,76.934683316352,62.37320676219997,71.88271474781516,51.11918245679408,63.754706187700094,65.47635317633797,71.69011293010999,54.81183951594016,71.87198738808877,71.63059812397614,70.18042485285991,69.66157749091508,55.313159308768945,58.44025049086497,74.89912741419994,79.48146468951381,64.580321923312,69.67098998876554,40.7944155018,61.63420284806716,82.95940926983212,66.63979612190008,67.86195549035415,51.52081863743501,67.46369730731192,88.2194915611401,104.26200994152396,61.682895577413774,72.19928550410987,15.598796537230015,82.18048849324987,92.68787809842117,65.53275453689412,78.3191335051979,78.8192095938382,84.31300786104589,85.85676227925,73.27910642780716,74.05806703397434,69.85542186523003,35.338408714999986,68.37882772073272,73.21246192866101,72.44813862274532,58.64548672047704,56.65590039702056,93.76748511828625,95.51318690780408,60.62436437315523,96.74788272284012,84.43157621177602,47.35214892799999,79.47394133526518,60.787282043000005,70.20739393682834,64.92342888767416,83.73879792020807,94.32360158946584,69.76846343063903,74.075001082786,50.26928116178715,66.91824932853501,35.56324230095001,68.98405177115,68.79731628731997,85.30730823747899,69.22593985592584,35.044091288051504,84.72306361338315,74.39685131398619,47.85517599486002,72.48642240643585,75.72496378500998
10,42.00801846030026,34.75052498103997,45.48632102769784,73.35465373966997,62.049283547640925,54.36216369386,19.415731775547556,72.70851238312002,56.25789733954798,78.72237358186999,69.53012001354114,67.159574239974,64.35883998601912,63.26896951846004,24.410760265679983,76.94236159881996,57.655472319963565,39.86205009134983,19.74002736544071,56.50567950839286,62.93273879567187,16.747004105246106,21.30834291665633,-5.4569871205908385,57.051070799636136,68.29722958980005,50.86948258918392,7.44586102164476,47.653412773589935,27.32870926584792,11.915618553247896,54.52206716115006,69.57557050873993,81.75132037696005,69.97716995198493,49.892277847429966,57.01197688776608,58.763853115109896,59.79035508537004,70.27689245431793,72.91911108607997,78.04712942130004,63.11400896959367,83.96756853521993,73.86837419046594,86.33014402535014,80.14626493079606,65.0350496525349,71.96441269985985,65.25197588351386,82.74676369372605,73.8358984919256,44.58586403480001,64.38803996565025,71.43820566263776,66.10779167138003,56.357725964352085,47.11261898746716,56.51661392577421,55.06499021784009,83.12291067874594,66.16667942501681,77.06711012242977,26.572562518199987,76.19565388933711,59.968309879961225,62.335876711019864,66.5357432649298,43.96604339248415,68.80977804865597,62.172916984910216,75.74921272938195,67.84957752560672,63.92737858573037,29.65409981799999,56.79670269780581,57.31208688048787,72.889684302138,46.614820525417144,58.48387207343353,67.78021778755033,63.59621385900027,52.100443195348134,74.93482650680016,59.97370023707617,50.54993575690003,71.07961321752418,42.54358887093986,64.50905750055017,62.69815216245525,40.5009856112938,77.99748071711679,49.71889650368507,60.183343194220015,21.794041416365417,63.73620419973008,47.76765276271004,47.13083277439,57.38471265190378,69.88395238275393,54.93679793341107,27.764755992384153,74.3433051941131,68.50513850042103,58.80023449769601,49.938193819637945,71.40321308545995
